Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
My Bones,2015,$1.99,47,/,adventure,24461,4.03,4.03
Cursed,2016,$4.99,79,/,adventure,24461,4.15,4.138
Into the Stars,2016,$19.99,51,61,adventure,24263,3.27,1.042
Dungeon Journey,2016,$1.99,84,/,adventure,24263,5.234,4.24
Skilltree Saga,2014,$9.99,36,/,adventure,24263,2.324,2.054
Putt-Putt Joins the Parade,2014,$6.99,93,/,adventure,24066,1.15,0.21
The Dwarf Run,2015,$8.99,80,/,adventure,23869,3.234,4.06
Linkrealms,2016,Free,69,/,adventure,23869,2.204,0.156
Void Destroyer,2015,$12.99,70,/,adventure,23869,4.21,0.33
Apollo 11 VR,2016,$9.69,87,/,adventure,23869,1.288,1.054
Darklands,2014,$6.99,93,/,adventure,23869,3.156,0.12
Cobalt,2016,$19.99,86,69,adventure,23672,6.186,2.222
Farm Frenzy 4,2014,$6.99,81,/,adventure,23277,10.18,2.156
Event[0],2016,$19.99,78,75,adventure,23080,2.174,2.09
Interstellaria,2015,$9.99,66,/,adventure,23080,6.168,3.024
Mirror Mysteries,2014,$4.99,78,/,adventure,23080,3.18,2.168
Woodle Tree 2: Worlds,2016,$3.99,67,/,adventure,23080,3.126,4.036
Homesick,2015,$14.99,78,72,adventure,22882,2.294,2.072
MechaNika,2015,$3.99,95,/,adventure,22882,5.132,6.048
Dead Age,2016,$14.99,85,/,adventure,22882,4.228,1.3
Rusty Lake: Roots,2016,$2.99,96,75,adventure,22685,5.252,4.324
Virginia,2016,$9.99,68,74,adventure,22685,3.03,1.336
AlternativA,2010,$12.99,47,63,adventure,22685,5.318,1.312
Train of Afterlife,2015,$12.99,69,/,adventure,22685,3.096,2.174
The Music Machine,2015,$4.99,91,/,adventure,22685,2.156,2.138
Vlad the Impaler,2014,$0.99,69,/,adventure,22488,2.156,1.162
A Chair in a Room: Greenwater,2016,$24.99,91,/,adventure,22488,3.174,2.024
Home Sheep Home 2,2014,$9.99,94,/,adventure,22488,1.276,1.204
Enola,2014,$14.99,72,/,adventure,22488,4.12,4.09
STEINS;GATE,2016,$34.99,98,87,adventure,22291,8.282,2.27
Stranded,2014,$4.99,29,/,adventure,22291,1.156,0.348
World of Diving,2014,$19.99,67,/,adventure,22291,3.072,1.258
White Night,2015,$14.99,79,68,adventure,22093,2.282,1.054
FATE: The Traitor Soul,2014,$7.99,84,/,adventure,22093,5.336,1.342
Infinite Space III: Sea of Stars,2015,$9.99,68,/,adventure,22093,1.336,2.054
Putt-Putt Goes to the Moon,2014,$6.99,92,/,adventure,22093,1.3,0.312
The Promised Land,2014,$6.99,84,/,adventure,22093,8.21,4.264
CAFE 0 ~The Drowned Mermaid~,2015,$6.99,60,/,adventure,22093,2.306,2.2279999999999998
Eon Altar,2016,$3.49,92,/,adventure,22093,3.102,1.342
TRISTOY,2015,$6.99,51,49,adventure,21896,4.096,4.066
Heileen 1: Sail Away,2014,$5.99,54,/,adventure,21896,2.318,2.06
CrazyCars3D,2016,$2.99,69,/,adventure,21896,2.324,3.108
Fairy Tale Mysteries: The Puppet Thief,2016,$9.99,62,/,adventure,21896,4.21,3.252
STAR-BOX: RPG Adventures in Space!,2015,$4.99,50,/,adventure,21896,4.114,4.162
"Warhammer 40,000: Deathwatch - Enhanced Edition",2015,$14.99,63,74,adventure,21699,17.072,7.324
Eternal Winter,2014,$9.99,77,/,adventure,21699,1.102,0.174
The Inverted Evolution,2016,$4.99,47,/,adventure,21699,2.336,2.192
Assassin's Creed Chronicles: Russia,2016,$9.99,67,/,adventure,21699,3.288,1.024
We Are The Dwarves,2016,$24.99,81,60,adventure,21502,2.198,2.024
Draw a Stickman: EPIC 2,2015,$4.99,86,/,adventure,21502,7.108,4.09
Once in Yaissor,2016,$0.99,79,/,adventure,21304,4.192,3.204
Mythic Wonders: The Philosopher's Stone,2016,$9.99,84,/,adventure,21304,4.072,4.192
Selfie: Sisters of the Amniotic Lens,2015,$4.99,77,/,adventure,21304,3.042,3.102
Shin Samurai Jazz,2015,$0.99,68,/,adventure,21304,0.12,0.048
The Emerald Maiden: Symphony of Dreams,2016,$9.99,79,/,adventure,21107,4.0,3.2279999999999998
Dungetris,2016,$2.99,90,/,adventure,21107,4.072,4.18
Millionaire Manor,2014,$4.99,59,/,adventure,21107,7.114,5.018
Three Fourths Home: Extended Edition,2015,$4.99,73,77,adventure,20910,2.096,2.192
A Golden Wake,2014,$9.99,72,68,adventure,20910,4.3,4.036
Fire,2015,$9.99,87,64,adventure,20910,3.318,2.3
The Town Of Light,2016,$18.99,77,/,adventure,20910,2.318,1.33
Elliot Quest,2014,$9.99,79,/,adventure,20910,4.024,2.132
Motte Island,2014,$4.99,79,/,adventure,20910,0.294,0.186
Aviary Attorney,2015,$14.99,93,77,adventure,20713,5.33,4.204
Devil's Dare,2014,$12.99,70,/,adventure,20713,2.24,2.126
Force of Nature,2016,$7.99,81,/,adventure,20713,9.252,4.228
Just Get Through,2015,$4.99,89,/,adventure,20713,2.132,1.246
Feel The Snow,2016,$8.99,92,/,adventure,20713,5.126,2.2279999999999998
Asteria,2014,$1.99,57,/,adventure,20515,3.126,2.3
Kona,2016,$9.99,91,/,adventure,20515,2.27,1.318
Adventurezator: When Pigs Fly,2015,$19.99,84,/,adventure,20515,2.156,1.204
Bird Assassin,2014,$1.99,89,/,adventure,20515,1.018,0.354
Waste Walkers,2015,$9.99,88,/,adventure,20515,3.156,2.348
Predator Simulator,2015,$2.99,44,/,adventure,20515,0.20400000000000001,0.24
Son of Nor,2015,$19.99,66,54,adventure,20318,2.354,2.03
Novus Inceptio,2015,$19.99,72,/,adventure,20318,3.336,1.1139999999999999
The Secret Order 3: Ancient Times,2016,$9.99,91,/,adventure,20318,6.198,4.192
Always The Same Blue Sky...,2015,$2.99,82,/,adventure,20318,3.018,3.096
OneShot,2016,$9.99,98,81,adventure,20121,4.234,4.12
Continue9876543210,2014,$9.99,59,62,adventure,20121,1.204,0.22799999999999998
Moebius: Empire Rising,2014,$14.99,75,54,adventure,20121,6.192,5.132
Catmouth Island,2014,$0.99,58,/,adventure,20121,2.234,2.174
Orbit,2015,$0.99,62,/,adventure,20121,2.012,1.312
Fatty Bear's Birthday Surprise,2014,$6.99,92,/,adventure,20121,3.09,0.252
Home is Where One Starts...,2015,$2.99,78,/,adventure,20121,2.186,2.15
Parcel,2015,$4.99,92,/,adventure,20121,5.306,3.162
Earthworm Jim 3D,2009,$19.99,52,/,adventure,20121,1.078,0.078
Dungeon Nightmares II : The Memory,2015,$8.99,90,/,adventure,20121,0.288,0.258
Angelica Weaver: Catch Me When You Can - Collectors Edition,2013,$13.99,67,/,adventure,20121,4.036,3.288
BLACKHOLE,2015,$8.99,92,82,adventure,19924,6.102,3.072
The Tribe,2016,$4.99,85,/,adventure,19924,2.012,1.312
Guise Of The Wolf,2014,$6.99,31,/,adventure,19924,2.348,1.216
LocoCycle,2014,$9.99,78,/,adventure,19726,2.132,1.18
Flashback,2013,$9.99,60,/,adventure,19726,7.156,1.3479999999999999
Joe's Diner,2015,$7.99,36,/,adventure,19726,3.114,3.108
Adventures of Pip,2015,$14.99,89,72,adventure,19529,2.15,1.09
Secret Files 3,2012,$9.99,55,67,adventure,19529,5.342,6.072
The Price of Freedom,2016,Free,97,/,adventure,19529,0.084,0.084
MANOS: The Hands of Fate - Director's Cut,2015,$2.99,85,/,adventure,19529,2.036,0.216
Planet Centauri,2016,$14.99,83,/,adventure,19529,6.2459999999999996,4.018
Malebolgia,2015,$12.99,65,/,adventure,19529,2.27,2.15
Doctor Who: The Eternity Clock,2012,$9.99,79,/,adventure,19529,6.348,3.174
ADOM (Ancient Domains Of Mystery),2015,$14.99,90,/,adventure,19529,14.348,3.354
Sword of the Samurai,2014,$6.99,97,/,adventure,19529,3.174,0.282
Call of Cthulhu: The Wasted Land,2014,Free,66,/,adventure,19529,5.078,1.162
Ghost Encounters: Deadwood - Collector's Edition,2015,$4.99,43,/,adventure,19529,3.18,3.078
Nevermind,2015,$19.99,75,/,adventure,19529,7.282,3.078
Sinking Island,2014,$7.99,72,68,adventure,19332,9.24,3.168
Cross of the Dutchman,2015,$8.99,81,59,adventure,19332,2.354,2.354
Majestic Nights,2014,$4.99,69,32,adventure,19332,2.162,2.006
Hover : Revolt Of Gamers,2015,$19.99,90,/,adventure,19332,5.132,1.144
SpaceCorn,2015,$0.99,62,/,adventure,19332,4.318,2.288
Rex Rocket,2014,$4.99,77,/,adventure,19332,2.33,1.312
Stray Cat Crossing,2015,$2.99,91,/,adventure,19332,2.144,2.054
Devil's Bluff,2015,$14.99,69,/,adventure,19332,1.036,0.144
1979 Revolution: Black Friday,2016,$11.99,78,80,adventure,19134,2.204,1.294
Ghostbusters: Sanctum of Slime,2011,$9.99,42,43,adventure,19134,1.336,0.24
The Secret of Pineview Forest,2016,Free,66,/,adventure,19134,0.156,0.132
Shutter,2015,$1.99,75,/,adventure,19134,2.21,2.288
Panzermadels: Tank Dating Simulator,2016,$9.99,91,/,adventure,19134,4.264,3.018
ALPAGES : THE FIVE BOOKS,2015,$0.99,47,/,adventure,19134,5.15,0.162
Higurashi When They Cry - Ch.2 Watanagashi,2015,$7.99,98,/,adventure,19134,11.078,8.108
Cloud Chamber,2014,$19.99,64,74,adventure,18937,3.108,2.006
Pneuma: Breath of Life,2015,$19.99,71,63,adventure,18937,3.096,3.102
Journal,2014,$9.99,79,59,adventure,18937,2.186,1.306
Dungeonmans,2014,$9.89,90,/,adventure,18937,20.162,7.294
Sharf,2016,$0.49,61,/,adventure,18937,3.084,3.15
Sunset,2015,$19.99,70,66,adventure,18740,2.048,1.228
Fall of the New Age Premium Edition,2014,$6.99,58,/,adventure,18740,4.072,3.354
Way of the Samurai 3,2016,$19.99,77,/,adventure,18740,9.21,5.294
Viktor,2014,$7.99,75,/,adventure,18740,2.27,2.222
Alone in the Dark: The New Nightmare,2013,$6.99,61,66,adventure,18543,0.34199999999999997,0.15
Stellar Overload,2016,$19.99,86,/,adventure,18543,3.126,2.2640000000000002
Enigmatis 3: The Shadow of Karkhala,2016,$9.99,93,/,adventure,18543,6.156,4.054
The Last Door: Season 2 - Collector's Edition,2016,$9.99,95,84,adventure,18345,4.228,3.342
Corpse Party,2016,$14.99,93,71,adventure,18345,7.216,5.0
Hero of Many,2014,$6.99,91,/,adventure,18345,2.054,1.186
Beneath The Cherry Trees / 桜の樹の下には,2016,Free,57,/,adventure,18345,0.024,0.036
Boo Bunny Plague,2014,$1.99,78,/,adventure,18345,2.192,1.342
Zombie Party,2016,$9.99,86,/,adventure,18148,3.096,1.192
Watch This!,2016,$3.99,75,/,adventure,18148,1.1139999999999999,1.042
The Legend of Dark Witch,2015,$4.99,81,/,adventure,18148,4.048,3.114
Verde Station,2014,$4.99,73,/,adventure,18148,1.108,1.06
Crystal Story II,2015,$2.99,92,/,adventure,17951,6.312,3.318
Investigator,2016,$5.99,76,/,adventure,17951,3.018,3.06
The Black Watchmen,2015,$14.99,90,/,adventure,17951,6.348,3.2279999999999998
Grand Pigeon's Duty,2016,$0.99,82,/,adventure,17951,2.174,2.114
1 Moment Of Time: Silentville,2016,$0.99,79,/,adventure,17951,4.174,4.054
DreadOut: Keepers of The Dark,2016,$6.99,87,/,adventure,17754,3.216,2.21
Kingdoms,2015,$9.99,58,/,adventure,17754,5.306,1.306
Bionic Heart,2014,$9.99,70,/,adventure,17754,3.024,2.084
Albino Lullaby,2015,$9.99,79,/,adventure,17754,2.084,1.264
AMOK,2016,$0.99,44,/,adventure,17556,1.054,0.162
On My Own,2016,$7.99,70,/,adventure,17556,2.006,1.186
LowcoBall,2015,$0.99,62,/,adventure,17556,2.258,2.318
Angry Video Game Nerd II: ASSimilation,2016,$14.99,93,/,adventure,17359,3.066,2.2279999999999998
Season of 12 Colors,2016,$2.99,94,/,adventure,17359,1.312,1.12
Vapour,2015,$9.99,49,/,adventure,17359,4.24,4.072
Black Sails,2015,$9.99,74,/,adventure,17359,4.006,3.09
Maize,2016,$19.99,89,68,adventure,17162,2.2640000000000002,1.324
Hidden Object Bundle 5 in 1,2015,$9.99,73,/,adventure,17162,9.312,5.276
Gynophobia,2015,$3.99,64,/,adventure,17162,2.2640000000000002,2.204
White Noise 2,2016,$7.99,86,/,adventure,16965,3.216,1.336
Flower Shop: Winter In Fairbrook,2014,$14.99,68,/,adventure,16965,2.294,2.018
Nicole (otome version),2014,$18.99,67,/,adventure,16965,5.114,2.324
Fading Hearts,2014,$14.99,68,/,adventure,16965,3.33,3.144
CRYPTARK,2015,$14.99,91,/,adventure,16965,4.312,1.246
Atari Vault,2016,$19.99,74,/,adventure,16965,2.108,0.312
Unrest,2014,$14.99,68,65,adventure,16767,1.258,1.1139999999999999
Statues,2015,$4.99,67,/,adventure,16767,3.096,3.24
Sanitarium,2014,$9.99,94,/,adventure,16767,4.096,2.288
Dysan the Shapeshifter,2014,$1.99,19,/,adventure,16767,2.168,1.264
The Royal Trap,2015,$6.99,93,/,adventure,16767,5.096,4.132
Song of the Deep,2016,$14.99,82,73,adventure,16570,7.054,1.156
Monochroma,2014,$19.99,77,55,adventure,16570,2.3,1.246
Kick Ass Commandos,2016,$9.99,96,/,adventure,16570,3.174,2.294
Dungeon Rushers,2016,$14.99,77,/,adventure,16570,5.144,2.192
Kyn,2015,$19.99,65,58,adventure,16373,6.18,0.324
TRON: Evolution,2014,$19.99,61,57,adventure,16373,4.15,1.24
Knee Deep,2015,$19.99,93,/,adventure,16373,3.306,3.288
Days Under Custody,2015,$4.99,21,/,adventure,16373,3.114,3.198
Abyss Raiders: Uncharted,2015,$4.99,38,/,adventure,16373,3.096,3.126
Unbox,2016,$15.99,92,68,adventure,16176,3.258,2.036
Disney Epic Mickey 2,2014,$19.99,59,/,adventure,16176,7.066,5.078
Goosebumps,2015,$14.99,89,/,adventure,16176,6.318,1.324
Crime Secrets: Crimson Lily,2016,$9.99,64,/,adventure,16176,3.276,3.072
Duke Nukem 3D: 20th Anniversary World Tour,2016,$19.99,82,72,adventure,15978,5.006,1.354
Ara Fell,2016,$9.99,93,/,adventure,15978,5.174,3.168
Swordbreaker The Game,2015,$2.99,83,/,adventure,15978,3.168,3.126
Astray,2015,$6.99,69,/,adventure,15978,1.294,2.018
Tasty Blue,2015,$5.99,90,/,adventure,15978,5.3,3.306
Drizzlepath,2015,$2.99,54,/,adventure,15978,2.132,1.162
Airport Madness: World Edition,2015,$9.99,82,/,adventure,15978,6.318,3.0
Farnham Fables,2016,$0.99,69,/,adventure,15978,3.216,2.222
Inexistence,2016,$5.99,68,/,adventure,15978,2.09,1.252
Muv-Luv,2016,$34.99,95,76,adventure,15781,16.036,4.102
Kings and Heroes,2016,$19.99,69,/,adventure,15781,21.222,3.318
Hardland,2014,$14.99,84,/,adventure,15781,2.156,1.204
Astrox: Hostile Space Excavation,2015,$9.99,86,/,adventure,15781,6.324,4.162
A Lenda do HerÃ³i - O Jogo,2016,$15.99,84,/,adventure,15584,10.03,5.174
Hell Girls,2017,$1.99,96,/,adventure,15584,2.192,2.048
FATALE,2009,$6.99,57,/,adventure,15584,0.20400000000000001,0.162
Ostrich Island,2015,$4.99,88,/,adventure,15584,2.036,1.108
Wanderlust Adventures,2015,$9.99,66,/,adventure,15584,7.03,4.216
Shadow Ninja: Apocalypse,2015,$1.99,50,/,adventure,15584,3.18,4.066
Legend of Kay Anniversary,2015,$19.99,77,64,adventure,15386,6.024,2.246
PONCHO,2015,$9.99,78,62,adventure,15386,2.156,2.012
Gone In November,2016,$0.99,56,/,adventure,15386,2.252,2.06
Celestial Command,2014,$10.99,79,/,adventure,15386,4.21,1.204
samurai_jazz,2015,$0.99,66,/,adventure,15386,0.23399999999999999,0.156
Governor of Poker 2,2010,$7.99,72,/,adventure,15386,18.294,4.264
Dead Secret,2016,$14.99,82,/,adventure,15386,1.192,0.258
Inescapable,2014,$4.99,40,/,adventure,15386,2.048,1.15
Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,2015,$5.99,88,/,adventure,15189,1.186,1.1320000000000001
"I, Gladiator",2015,$7.99,66,/,adventure,15189,6.114,3.2640000000000002
The Guest,2016,$9.99,80,68,adventure,14992,3.2640000000000002,3.012
Spirits of Xanadu,2015,$9.99,80,/,adventure,14992,2.294,2.324
Night Shift,2015,$4.99,70,/,adventure,14992,2.168,2.2279999999999998
Message Quest,2015,$2.99,88,/,adventure,14992,2.102,1.27
The Descendant,2016,$2.99,71,59,adventure,14795,4.252,2.312
199X,2015,$1.99,84,/,adventure,14795,1.096,1.102
Zombie Grinder,2015,$8.99,77,/,adventure,14795,19.084,2.27
Envoy 2,2016,$0.99,36,/,adventure,14795,4.138,4.126
Cats are Liquid,2016,$0.99,91,/,adventure,14795,1.15,0.222
A Wolf in Autumn,2015,$1.99,77,/,adventure,14795,0.264,0.20400000000000001
Quadrilateral Cowboy,2016,$19.99,89,81,adventure,14597,3.222,2.15
Blood II: The Chosen + Expansion,2014,$4.99,57,72,adventure,14597,1.108,0.174
RainBlood Chronicles: Mirage,2013,$9.99,70,68,adventure,14597,2.198,1.012
Book of Demons,2016,$19.99,94,/,adventure,14597,5.144,3.18
Rayman: Raving Rabbids,2008,$9.99,75,58,adventure,14400,2.288,0.3
A Kiss for the Petals - Remembering How We Met,2015,$7.99,93,/,adventure,14400,3.042,3.03
Evil Pumpkin: The Lost Halloween,2014,$9.99,63,/,adventure,14400,6.006,3.126
Vortex: The Gateway,2016,$9.99,66,/,adventure,14400,2.048,1.108
Long Night,2014,$4.99,56,/,adventure,14400,0.354,0.216
Glitchspace,2016,$12.99,82,/,adventure,14400,1.0,0.264
Negligee,2016,$12.99,85,/,adventure,14203,4.018,2.072
Little Big Adventure 2,2015,$3.99,99,/,adventure,14203,3.114,2.06
Rack N Ruin,2015,$9.99,88,/,adventure,14203,4.21,3.252
Sonicomi,2016,$34.99,93,/,adventure,14203,6.156,4.156
The Aquatic Adventure of the Last Human,2016,$9.99,73,76,adventure,14006,2.114,1.042
Oblivious Garden ~Carmina Burana,2014,$14.99,94,/,adventure,14006,4.312,3.288
Secret Files: Sam Peters,2013,$9.99,67,/,adventure,14006,2.306,2.354
CHKN,2016,$14.99,80,/,adventure,14006,5.114,2.24
Tasty Planet: Back for Seconds,2016,$5.99,89,/,adventure,14006,4.282,3.324
Abandoned,2015,$0.99,75,/,adventure,14006,0.34199999999999997,1.126
You Are Not A Banana,2015,$1.99,62,/,adventure,14006,3.048,2.246
Wick,2015,$5.99,86,/,adventure,13808,2.15,1.096
Star Sky - ãƒ–ãƒ«ãƒ¼ãƒ ãƒ¼ãƒ³,2015,$0.99,81,/,adventure,13611,2.252,2.216
VR: Vacate the Room,2016,$4.99,92,/,adventure,13611,1.09,0.3
Eternity's Child,2008,$4.99,21,/,adventure,13611,0.288,0.15
Haunted Past: Realm of Ghosts,2014,$4.99,82,/,adventure,13611,3.216,3.216
An Octave Higher,2015,$2.99,92,/,adventure,13611,4.264,4.018
Last Hope - Tower Defense,2016,$8.99,84,/,adventure,13611,15.318,4.288
15 Days,2015,$9.99,32,63,adventure,13414,4.114,0.23399999999999999
Gemini: Heroes Reborn,2016,$14.99,80,54,adventure,13414,2.2279999999999998,2.168
Gridberd,2015,$6.99,38,/,adventure,13414,3.114,3.144
Deathstate,2015,$14.99,85,/,adventure,13414,10.036,6.042
Balrum,2016,$14.99,75,/,adventure,13414,11.222,3.216
CodeSpells,2015,$19.99,75,/,adventure,13217,3.036,1.018
The Hive,2016,$19.99,73,/,adventure,13217,3.348,2.198
Pixel Survival - Craft Game,2016,$0.99,38,/,adventure,13217,1.0,0.15
Luckslinger,2015,$9.99,89,76,adventure,13019,1.288,0.252
Diaries of a Spaceport Janitor,2016,$9.99,80,67,adventure,13019,2.054,1.036
Princess Isabella,2014,$4.99,82,/,adventure,13019,5.114,4.264
Super Chibi Knight,2015,$4.99,88,/,adventure,13019,5.084,3.216
Into The Gloom,2015,$2.99,83,/,adventure,13019,3.192,2.27
LA Cops,2015,$14.99,65,45,adventure,12822,1.066,0.21
Finding Teddy 2,2015,$14.99,72,/,adventure,12822,5.066,2.198
The Memory of Eldurim,2014,$19.99,66,/,adventure,12822,1.198,1.012
StarCrawlers,2015,$19.99,94,/,adventure,12822,12.318,5.048
Calvino Noir,2015,$6.99,58,55,adventure,12625,1.258,1.078
Doors,2016,$4.99,61,40,adventure,12625,1.144,1.036
Stick 'Em Up 2,2015,$2.99,63,/,adventure,12625,1.012,0.23399999999999999
The Quest,2016,$9.99,86,/,adventure,12625,11.042,6.024
Pesadelo - RegressÃ£oâ„¢,2016,$5.99,63,/,adventure,12625,2.12,1.282
神明的一天世界(God's One Day World),2016,$9.99,89,/,adventure,12625,2.306,3.066
Madness Cubed,2016,$5.99,63,/,adventure,12625,6.18,3.156
Hide & Hold Out - H2o,2016,$17.99,60,/,adventure,12625,16.3,7.006
Dragon's Wake,2015,$3.99,89,/,adventure,12625,3.204,3.276
KWAAN,2016,$9.99,70,/,adventure,12625,1.216,0.336
Sneaky Sneaky,2014,$4.99,90,63,adventure,12428,2.3,2.186
Forsaken Isle,2015,$7.99,83,/,adventure,12428,5.12,1.318
TY the Tasmanian Tiger 4,2015,$5.99,89,/,adventure,12428,2.072,1.216
Ballad of Solar,2014,$6.99,86,/,adventure,12428,5.324,3.3
Gabe Newell Simulator,2015,$3,44,/,adventure,12428,1.354,2.102
Mad Father,2016,$4.99,95,/,adventure,12428,3.156,3.192
ORCS,2016,$0.99,85,/,adventure,12428,2.03,1.096
Kero Blaster,2015,$5.99,95,82,adventure,12230,3.252,3.12
Void & Meddler,2015,$3.99,68,/,adventure,12230,1.318,1.252
Rememoried,2015,$9.99,66,/,adventure,12230,2.174,2.12
1Heart,2014,$9.99,68,/,adventure,12230,2.318,2.288
Red Comrades Save the Galaxy: Reloaded,2016,$3.99,97,/,adventure,12230,5.084,5.138
Manual Samuel,2016,$9.99,83,/,adventure,12230,2.21,2.072
Empress Of The Deep,2014,$4.99,68,/,adventure,12033,2.348,2.294
Dungeon Escape,2016,$3.99,88,/,adventure,12033,3.036,3.138
Cosmic Trip,2016,$19.99,89,/,adventure,12033,1.144,1.03
Pulut Adventure,2015,$1.99,65,/,adventure,12033,0.23399999999999999,0.324
Lantern Forge,2014,$9.99,56,/,adventure,12033,7.114,4.084
Hope Lake,2016,$7.99,73,/,adventure,12033,8.084,4.102
Oort Online,2014,$34.99,66,/,adventure,12033,3.072,1.126
March of the Living,2016,$14.99,79,63,adventure,11836,4.234,3.138
Corpse of Discovery,2015,$7.99,67,49,adventure,11836,1.24,2.114
Gal*Gun: Double Peace,2016,$26.79,89,/,adventure,11836,4.312,3.288
Epic Quest of the 4 Crystals,2015,$9.99,90,/,adventure,11836,3.312,2.318
Valley,2016,$19.99,93,/,adventure,11836,3.222,2.294
Anima Gate of Memories,2016,$19.99,78,/,adventure,11836,4.072,1.09
Steam Bandits: Outpost,2014,$19.99,64,/,adventure,11836,3.072,6.162
INFRA,2016,$24.99,86,/,adventure,11836,9.324,6.192
Blood Code,2015,$9.99,72,/,adventure,11836,6.024,5.072
Ghost of a Tale,2016,$19.99,95,/,adventure,11836,4.156,2.348
Kindred Spirits on the Roof,2016,$34.99,96,/,adventure,11639,14.0,7.204
Bubsy Two-Fur,2015,$4.99,67,/,adventure,11639,4.27,2.306
OPUS: The Day We Found Earth,2016,$8.99,88,/,adventure,11639,2.18,2.006
Yomawari: Night Alone,2016,$19.99,88,/,adventure,11639,3.054,1.156
NO THING,2016,$3.99,93,/,adventure,11639,3.348,4.24
Deadlight Director’s Cut,2016,$11.99,73,/,adventure,11441,3.186,1.09
Fitz the Fox,2015,$3.99,79,/,adventure,11441,2.2640000000000002,3.084
Hot Tin Roof: The Cat That Wore A Fedora,2015,$7.49,85,66,adventure,11244,1.312,1.294
Goliath,2016,$11.99,66,57,adventure,11244,4.348,2.09
Project Explore,2015,$1.99,83,/,adventure,11244,1.102,0.252
Wayward,2016,$7.99,87,/,adventure,11244,5.186,2.066
Defunct,2016,$9.99,88,/,adventure,11244,11.324,3.282
Shipwreck,2015,$2.99,80,/,adventure,11244,4.306,3.108
Robin's Quest,2014,$4.99,83,/,adventure,11244,4.144,5.048
Actual Sunlight,2014,$4.99,81,77,adventure,11047,2.036,1.198
Appointment With FEAR,2014,$4.99,62,/,adventure,11047,3.024,3.012
Bitardia,2015,$4.99,86,/,adventure,11047,10.108,2.336
Breathing Fear,2016,$2.99,90,/,adventure,11047,4.288,4.024
Season Match 3 - Curse of the Witch Crow,2014,$4.99,75,/,adventure,11047,17.258,3.312
Season Match,2014,$3.99,73,/,adventure,10849,5.012,3.06
GEARGUNS - Tank offensive,2016,$0.79,80,/,adventure,10849,4.072,4.126
Ephemerid: A Musical Adventure,2015,$1.99,90,/,adventure,10849,2.054,1.246
Sky Break,2016,$14.99,70,/,adventure,10849,4.282,3.102
Age of Survival,2015,$18.99,23,/,adventure,10849,5.144,5.294
Elminage Gothic,2014,$9.99,62,/,adventure,10652,6.168,3.216
Night Mysteries: The Amphora Prisoner,2015,$2.99,68,/,adventure,10652,4.126,3.294
The Lost Valley,2015,$4.99,43,/,adventure,10652,2.18,3.06
No Time To Live,2015,$0.99,79,/,adventure,10652,3.138,3.132
The Leisure of Grisaia,2016,$2.99,93,/,adventure,10652,1.324,2.042
ENKI,2015,$9.99,63,43,adventure,10455,2.252,3.126
Discouraged Workers,2015,$14.99,60,/,adventure,10455,6.09,6.144
Earthlock: Festival of Magic,2016,$29.99,79,/,adventure,10455,7.144,3.066
Rage Wars,2016,$0.99,70,/,adventure,10455,3.15,3.27
Heart&Slash,2016,$14.99,85,/,adventure,10455,6.294,2.318
Toy Story 3,2014,$19.99,53,73,adventure,10258,24.06,2.246
Lost Lands: The Four Horsemen,2015,$3.84,96,/,adventure,10258,10.162,7.282
Undefeated,2015,$9.99,87,/,adventure,10258,6.006,3.288
Conan the mighty pig,2016,$0.99,82,/,adventure,10258,2.222,3.102
Lex Mortis,2015,$4.99,45,/,adventure,10258,2.18,2.324
Marvel: Ultimate Alliance 2,2016,$39.99,48,/,adventure,10258,4.3,4.234
Leo's Fortune,2015,$6.99,91,/,adventure,10258,3.084,1.33
NewRetroArcade: Neon,2016,$19.99,83,/,adventure,10258,5.276,1.042
Ninjahtic,2015,$1.99,76,/,adventure,10258,3.072,3.198
Trickster VR,2016,$12.99,92,/,adventure,10258,1.282,0.24599999999999997
Livelock,2016,$19.99,72,73,adventure,10060,4.222,3.15
Rocket Knight,2010,$14.99,80,63,adventure,10060,2.342,2.048
CODE OF PRINCESS,2016,$14.99,60,53,adventure,10060,14.126,2.03
Wayward Manor,2014,$6.99,39,41,adventure,10060,1.108,0.24
Hack RUN,2015,$4.99,85,/,adventure,10060,2.006,1.072
Angry Arrows,2015,$4.99,93,/,adventure,10060,2.042,2.234
Island 359,2016,$19.99,79,/,adventure,10060,3.342,2.276
Chicken Assassin - Master of Humiliation,2016,$1.99,96,/,adventure,10060,6.222,3.198
The Consuming Shadow,2015,$9.99,93,/,adventure,10060,4.252,3.108
Notch - The Innocent LunA: Eclipsed SinnerS,2015,$9.99,87,/,adventure,10060,6.078,4.252
The Amber Throne,2015,$14.99,85,/,adventure,10060,2.222,1.102
Caveblazers,2016,$4.99,90,/,adventure,10060,5.048,2.156
The Count Lucanor,2016,$9.99,94,78,adventure,9863,3.048,3.0
Adventure Chronicles: The Search For Lost Treasure,2014,$4.99,64,/,adventure,9863,6.2459999999999996,4.144
Ultimate Booster Experience,2016,$4.99,84,/,adventure,9863,1.192,0.288
Bear With Me,2016,$4.99,88,/,adventure,9863,2.054,1.288
htoL#NiQ: The Firefly Diary,2016,$14.99,84,/,adventure,9863,4.096,2.33
