Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
Unbox,2016,$10.71,92,68,indie,16176,3.258,2.036
G-Ball,2014,$0.99,26,/,indie,16176,0.216,0.066
Templar Battleforce,2015,$9.99,96,/,indie,16176,9.12,3.042
The Fall of the Dungeon Guardians,2015,$19.99,81,/,indie,16176,14.294,4.15
Deadnaut,2014,$9.99,69,/,indie,16176,4.234,2.258
Vulture for NetHack,2015,$2.99,76,/,indie,16176,2.336,0.264
Machina of the Planet Tree -Planet Ruler-,2015,$12.99,88,/,indie,16176,4.144,3.078
Democracy 3 Africa,2016,$14.99,71,/,indie,16176,5.096,4.15
Shadow Blade: Reload,2015,$4.49,90,70,indie,15978,3.222,2.21
Legend of Fae,2011,$9.99,80,/,indie,15978,5.288,1.234
Drizzlepath,2015,$2.99,54,/,indie,15978,2.132,1.162
Swordbreaker The Game,2015,$2.99,83,/,indie,15978,3.168,3.126
Tasty Blue,2015,$5.99,90,/,indie,15978,5.3,3.306
Bounty Train,2015,$24.99,78,/,indie,15978,9.108,3.162
Inexistence,2016,$5.99,68,/,indie,15978,2.09,1.252
Astray,2015,$6.99,69,/,indie,15978,1.294,2.018
Farnham Fables,2016,$0.99,69,/,indie,15978,3.216,2.222
Ara Fell,2016,$9.99,93,/,indie,15978,5.174,3.168
Aero's Quest,2015,$4.99,78,/,indie,15978,3.186,3.258
Gravity Cat,2016,$2.99,85,/,indie,15978,2.03,2.036
Super Star Path,2015,$3.99,86,/,indie,15978,4.21,5.054
Heroes Rise: HeroFall,2014,$3.99,92,/,indie,15781,8.282,4.084
Hearthlands,2014,$19.99,91,/,indie,15781,11.084,5.3
BloodLust Shadowhunter,2015,$12.99,82,/,indie,15781,6.06,2.246
TASTEE: Lethal Tactics,2016,$14.99,85,/,indie,15781,5.0,2.282
Hardland,2014,$14.99,84,/,indie,15781,2.156,1.204
Astrox: Hostile Space Excavation,2015,$9.99,86,/,indie,15781,6.324,4.162
Kings and Heroes,2016,$19.99,69,/,indie,15781,21.222,3.318
Voodoo Garden,2016,$2.99,78,/,indie,15781,8.306,1.33
Hell Girls,2017,$1.99,96,/,indie,15584,2.192,2.048
"Calm Down, Stalin",2016,$3.99,88,/,indie,15584,1.1320000000000001,0.22799999999999998
Shadow Ninja: Apocalypse,2015,$1.99,50,/,indie,15584,3.18,4.066
A Lenda do HerÃ³i - O Jogo,2016,$15.99,84,/,indie,15584,10.03,5.174
FATALE,2009,$6.99,57,/,indie,15584,0.20400000000000001,0.162
Ilamentia,2014,$5.99,74,/,indie,15584,2.132,1.258
Project Syria,2016,Free,30,/,indie,15584,0.018,0.024
Ostrich Island,2015,$4.99,88,/,indie,15584,2.036,1.108
Wanderlust Adventures,2015,$9.99,66,/,indie,15584,7.03,4.216
Dominions 3,2013,$19.99,83,82,indie,15386,8.21,1.198
PONCHO,2015,$9.99,78,62,indie,15386,2.156,2.012
Aerofly FS 2 Flight Simulator,2016,$49.99,76,/,indie,15386,8.162,2.342
Yatagarasu Attack on Cataclysm,2015,$14.99,74,/,indie,15386,10.312,1.324
Celestial Command,2014,$10.99,79,/,indie,15386,4.21,1.204
samurai_jazz,2015,$0.99,66,/,indie,15386,0.23399999999999999,0.156
Gone In November,2016,$0.99,56,/,indie,15386,2.252,2.06
EPSILON,2015,$7.99,81,/,indie,15386,5.156,5.3
Inescapable,2014,$4.99,40,/,indie,15386,2.048,1.15
Super Galaxy Squadron,2015,$9.99,88,/,indie,15386,4.072,2.348
Dead Secret,2016,$14.99,82,/,indie,15386,1.192,0.258
in Space,2015,$0.99,83,/,indie,15189,3.048,0.336
Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,2015,$5.99,88,/,indie,15189,1.186,1.1320000000000001
SoundStage,2016,$9.99,96,/,indie,15189,0.34199999999999997,0.21
Spooky Cats,2015,$2.99,88,/,indie,15189,2.204,1.312
Highlands,2015,$9.99,83,/,indie,15189,6.33,2.342
Nightside,2015,$6.99,60,/,indie,15189,2.2640000000000002,2.288
"I, Gladiator",2015,$7.99,66,/,indie,15189,6.114,3.2640000000000002
The Guest,2016,$9.99,80,68,indie,14992,3.2640000000000002,3.012
Gryphon Knight Epic,2015,$9.99,92,55,indie,14992,3.216,3.342
Night Shift,2015,$4.99,70,/,indie,14992,2.168,2.2279999999999998
Song of the Myrne: What Lies Beneath,2015,$4.99,80,/,indie,14992,3.102,2.21
Catacomb Kids,2015,$15.99,93,/,indie,14992,14.006,4.186
Robot vs Birds Zombies,2015,$0.49,30,/,indie,14992,4.018,3.102
Swiftly,2016,$0.99,59,/,indie,14992,2.3,2.324
Spirits of Xanadu,2015,$9.99,80,/,indie,14992,2.294,2.324
Elder Sign: Omens,2013,$14.99,78,/,indie,14992,6.306,3.09
Feel-A-Maze,2014,$4.99,80,/,indie,14992,4.294,1.06
Obludia,2014,$2.24,54,/,indie,14992,2.072,1.15
The Descendant,2016,$2.99,71,59,indie,14795,4.252,2.312
A Wolf in Autumn,2015,$1.99,77,/,indie,14795,0.264,0.20400000000000001
199X,2015,$1.99,84,/,indie,14795,1.096,1.102
Envoy 2,2016,$0.99,36,/,indie,14795,4.138,4.126
Zombie Grinder,2015,$8.99,77,/,indie,14795,19.084,2.27
Run or Die,2014,$4.99,92,/,indie,14795,4.264,1.186
Cats are Liquid,2016,$0.99,91,/,indie,14795,1.15,0.222
Sunrider: Liberation Day,2016,$24.99,85,/,indie,14795,13.132,10.096
Slavistan,2016,$1.99,94,/,indie,14795,1.048,0.192
Winged Sakura: Mindy's Arc,2014,$14.99,88,/,indie,14795,5.12,2.24
DarkMaus,2016,$9.99,87,83,indie,14597,3.096,1.1320000000000001
Quadrilateral Cowboy,2016,$19.99,89,81,indie,14597,3.222,2.15
rymdkapsel,2014,$7.99,81,77,indie,14597,4.072,3.024
Sublevel Zero,2015,$14.99,90,70,indie,14597,3.234,1.252
RainBlood Chronicles: Mirage,2013,$9.99,70,68,indie,14597,2.198,1.012
Book of Demons,2016,$19.99,94,/,indie,14597,5.144,3.18
Ice Lakes,2016,$14.99,89,/,indie,14597,6.186,2.156
SquareCells,2015,$2.99,91,/,indie,14597,4.252,3.216
Judgment: Apocalypse Survival Simulation,2016,$14.99,85,/,indie,14597,9.132,4.264
CAPSULE,2014,$4.99,84,/,indie,14400,0.34199999999999997,0.252
Jones On Fire,2015,$1.49,88,/,indie,14400,3.18,1.258
Long Night,2014,$4.99,56,/,indie,14400,0.354,0.216
Vortex: The Gateway,2016,$9.99,66,/,indie,14400,2.048,1.108
World's Dawn,2016,$9.99,84,/,indie,14400,8.144,3.054
Glitchspace,2016,$12.99,82,/,indie,14400,1.0,0.264
Crush Your Enemies,2016,$9.99,85,63,indie,14203,3.12,1.21
I Shall Remain,2015,$9.99,73,/,indie,14203,2.324,1.006
Screeps,2016,$14.99,91,/,indie,14203,31.162,9.15
Miner Warfare,2015,$2.99,83,/,indie,14203,1.342,1.144
Negligee,2016,$12.99,85,/,indie,14203,4.018,2.072
Rack N Ruin,2015,$9.99,88,/,indie,14203,4.21,3.252
Invention 2,2016,$0.99,64,/,indie,14203,4.156,5.12
Don Bradman Cricket 14,2014,$39.99,94,/,indie,14203,78.228,57.336
Final Rush,2014,$4.99,52,/,indie,14203,2.198,1.228
Bloody Streets,2015,$4.99,86,/,indie,14203,2.114,2.078
The Aquatic Adventure of the Last Human,2016,$9.99,73,76,indie,14006,2.114,1.042
Quell,2015,$3.99,/,/,indie,14006,3.144,2.06
Tasty Planet: Back for Seconds,2016,$5.99,89,/,indie,14006,4.282,3.324
Razortron 2000,2016,$0.98,95,/,indie,14006,2.276,2.162
Abandoned,2015,$0.99,75,/,indie,14006,0.34199999999999997,1.126
Another Brick in the Mall,2016,$12.99,85,/,indie,14006,6.282,5.096
The Deletion,2015,$1.99,78,/,indie,14006,2.336,3.036
Oblivious Garden ~Carmina Burana,2014,$14.99,94,/,indie,14006,4.312,3.288
Aerannis,2015,$4.99,67,/,indie,14006,1.15,0.294
CHKN,2016,$14.99,80,/,indie,14006,5.114,2.24
Football Tactics,2015,$14.99,91,/,indie,14006,20.06,11.138
You Are Not A Banana,2015,$1.99,62,/,indie,14006,3.048,2.246
Okhlos,2016,$12.99,87,69,indie,13808,2.054,1.1139999999999999
Hybrid Animals,2016,$6.99,67,/,indie,13808,2.138,1.1320000000000001
Spellsworn,2015,$9.99,88,/,indie,13808,3.204,3.168
Instant Dungeon!,2014,$1.99,84,/,indie,13808,2.09,1.1320000000000001
Garbage Day,2016,$14.99,42,/,indie,13808,4.336,1.1139999999999999
Dragon The Game,2014,$17.99,55,/,indie,13808,1.0,0.126
Wick,2015,$5.99,86,/,indie,13808,2.15,1.096
An Octave Higher,2015,$2.99,92,/,indie,13611,4.264,4.018
Soccer Rage,2015,$9.99,79,/,indie,13611,0.288,0.09
Eternity's Child,2008,$4.99,21,/,indie,13611,0.288,0.15
DubWars,2016,$9.99,81,/,indie,13611,3.186,1.042
Star Sky - ãƒ–ãƒ«ãƒ¼ãƒ ãƒ¼ãƒ³,2015,$0.99,81,/,indie,13611,2.252,2.216
National Zombie Park,2014,$7.99,32,/,indie,13611,3.018,3.144
VR: Vacate the Room,2016,$4.99,92,/,indie,13611,1.09,0.3
Rubber Ducky and the Rainbow Gun,2015,$0.99,89,/,indie,13611,2.222,2.276
Imagine Earth,2014,$19.99,83,/,indie,13611,6.21,2.282
Last Hope - Tower Defense,2016,$8.99,84,/,indie,13611,15.318,4.288
Mushroom Wars,2016,$9.99,82,80,indie,13414,3.162,2.27
15 Days,2015,$9.99,32,63,indie,13414,4.114,0.23399999999999999
Iron Fisticle,2014,$8.99,90,/,indie,13414,4.126,3.066
Deathstate,2015,$14.99,85,/,indie,13414,10.036,6.042
Villagers,2016,$19.99,43,/,indie,13414,12.228,6.21
The Enchanted Cave 2,2015,$4.99,94,/,indie,13414,11.006,8.054
Knightmare Tower,2014,$3.99,91,/,indie,13414,3.348,4.012
Gridberd,2015,$6.99,38,/,indie,13414,3.114,3.144
Pyrite Heart,2014,$4.99,67,/,indie,13414,1.21,1.15
Balrum,2016,$14.99,75,/,indie,13414,11.222,3.216
Life in Bunker,2016,$15.99,60,/,indie,13414,7.216,4.108
Towers of Altrac,2015,$6.99,64,/,indie,13414,27.078,5.048
Gon' E-Choo!,2015,$1.99,85,/,indie,13414,3.162,3.03
Rogue State,2015,$12.99,74,66,indie,13217,4.228,4.072
Pixel Survival - Craft Game,2016,$0.99,38,/,indie,13217,1.0,0.15
The Hive,2016,$19.99,73,/,indie,13217,3.348,2.198
Time Rifters,2014,$9.99,90,/,indie,13217,4.156,1.312
Ukrainian Ninja,2014,$1.99,43,/,indie,13217,3.288,1.252
Dashy Square,2016,$3.99,92,/,indie,13217,4.102,4.306
McDROID,2014,$9.99,78,/,indie,13217,3.024,3.096
CodeSpells,2015,$19.99,75,/,indie,13217,3.036,1.018
Luckslinger,2015,$9.99,89,76,indie,13019,1.288,0.252
Drox Operative,2014,$19.99,91,74,indie,13019,29.084,11.33
Diaries of a Spaceport Janitor,2016,$9.99,80,67,indie,13019,2.054,1.036
The Magical Silence,2016,$0.99,74,/,indie,13019,2.216,2.09
Super Chibi Knight,2015,$4.99,88,/,indie,13019,5.084,3.216
Brian's High Velocity Research Center,2016,Free,89,/,indie,13019,0.096,0.066
Marble Duel,2015,$4.99,58,/,indie,13019,4.006,3.354
Into The Gloom,2015,$2.99,83,/,indie,13019,3.192,2.27
Last Horizon,2015,$4.99,80,/,indie,13019,1.168,0.20400000000000001
LA Cops,2015,$14.99,65,45,indie,12822,1.066,0.21
Crunch Time!,2014,Free,51,/,indie,12822,0.336,0.282
StarCrawlers,2015,$19.99,94,/,indie,12822,12.318,5.048
Cross Set,2015,$2.99,85,/,indie,12822,7.03,5.018
Finding Teddy 2,2015,$14.99,72,/,indie,12822,5.066,2.198
Bunny Hop League,2016,$3.99,82,/,indie,12822,16.336,2.024
The Memory of Eldurim,2014,$19.99,66,/,indie,12822,1.198,1.012
Polyball,2015,$14.99,81,/,indie,12822,6.15,2.162
Calvino Noir,2015,$6.99,58,55,indie,12625,1.258,1.078
Doors,2016,$4.99,61,40,indie,12625,1.144,1.036
Pesadelo - RegressÃ£oâ„¢,2016,$5.99,63,/,indie,12625,2.12,1.282
Dragon's Wake,2015,$3.99,89,/,indie,12625,3.204,3.276
The Quest,2016,$9.99,86,/,indie,12625,11.042,6.024
Madness Cubed,2016,$5.99,63,/,indie,12625,6.18,3.156
Mind Games,2016,$2.99,57,/,indie,12625,3.174,3.18
TIMEframe,2015,$7.99,83,/,indie,12625,1.282,1.198
Stick 'Em Up 2,2015,$2.99,63,/,indie,12625,1.012,0.23399999999999999
KWAAN,2016,$9.99,70,/,indie,12625,1.216,0.336
Colonies Online,2014,$14.99,40,/,indie,12625,5.228,2.15
Sneaky Sneaky,2014,$4.99,90,63,indie,12428,2.3,2.186
IS Defense,2016,$5.99,95,50,indie,12428,3.258,2.306
ORCS,2016,$0.99,85,/,indie,12428,2.03,1.096
Evochron Legacy,2016,$24.99,79,/,indie,12428,6.018,2.354
Chicken Invaders 5,2015,$4.99,95,/,indie,12428,7.354,4.264
TY the Tasmanian Tiger 4,2015,$5.99,89,/,indie,12428,2.072,1.216
Bonsai,2016,$0.99,56,/,indie,12428,3.168,2.348
Artifact Adventure,2015,$6.99,80,/,indie,12428,3.084,2.078
Unseen Diplomacy,2016,$2.99,91,/,indie,12428,0.252,0.11399999999999999
Forsaken Isle,2015,$7.99,83,/,indie,12428,5.12,1.318
atorb,2016,Free,85,/,indie,12428,4.162,4.024
Mad Father,2016,$4.99,95,/,indie,12428,3.156,3.192
Pushcat,2015,$4.99,96,/,indie,12428,2.348,3.012
Gabe Newell Simulator,2015,$3,44,/,indie,12428,1.354,2.102
Kero Blaster,2015,$5.99,95,82,indie,12230,3.252,3.12
Achron,2011,$19.99,69,54,indie,12230,2.222,1.102
The Juicer,2015,$0.99,89,/,indie,12230,2.276,2.246
1Heart,2014,$9.99,68,/,indie,12230,2.318,2.288
Void & Meddler,2015,$3.99,68,/,indie,12230,1.318,1.252
Moonstone Tavern,2016,$7.99,31,/,indie,12230,3.222,3.168
The Nest,2016,$9.99,78,/,indie,12230,0.192,0.156
Rememoried,2015,$9.99,66,/,indie,12230,2.174,2.12
Manual Samuel,2016,$9.99,83,/,indie,12230,2.21,2.072
Legend of Merchant,2016,$1.99,83,/,indie,12230,3.138,1.342
Prelogate,2014,$3.99,93,/,indie,12033,4.21,1.282
Intralism,2016,$2,85,/,indie,12033,3.036,2.2640000000000002
Pulut Adventure,2015,$1.99,65,/,indie,12033,0.23399999999999999,0.324
Slayaway Camp,2016,$8.99,98,/,indie,12033,4.048,2.09
Psychocat: The Answer,2016,$0.99,80,/,indie,12033,1.264,1.084
Pre-Civilization Egypt,2016,$9.99,93,/,indie,12033,12.192,5.174
Maximum Override,2016,$6.99,77,/,indie,12033,4.174,1.138
Dungeon Escape,2016,$3.99,88,/,indie,12033,3.036,3.138
Christmas Adventure: Candy Storm,2016,$1.99,88,/,indie,12033,3.348,2.276
Lantern Forge,2014,$9.99,56,/,indie,12033,7.114,4.084
Hope Lake,2016,$7.99,73,/,indie,12033,8.084,4.102
Nanofights,2014,$4.99,56,/,indie,12033,0.15,0.132
Overfall,2016,$14.99,85,71,indie,11836,16.024,4.144
March of the Living,2016,$14.99,79,63,indie,11836,4.234,3.138
Corpse of Discovery,2015,$7.99,67,49,indie,11836,1.24,2.114
Steam Bandits: Outpost,2014,$19.99,64,/,indie,11836,3.072,6.162
Epic Quest of the 4 Crystals,2015,$9.99,90,/,indie,11836,3.312,2.318
Blood Code,2015,$9.99,72,/,indie,11836,6.024,5.072
Square Brawl,2015,$4.99,84,/,indie,11836,1.288,1.042
Masterspace,2015,$13.99,31,/,indie,11836,2.084,1.27
5089: The Action RPG,2016,$7.99,91,/,indie,11836,4.174,2.258
Valley,2016,$19.99,93,/,indie,11836,3.222,2.294
Evertown,2016,$2.99,67,/,indie,11836,1.042,1.216
Forget Me Not: My Organic Garden,2015,$3.99,89,/,indie,11836,6.2459999999999996,3.2279999999999998
Arcadecraft,2014,$9.99,50,/,indie,11836,2.288,2.3
Earn to Die 2,2016,$4.99,89,/,indie,11836,10.132,3.24
ClusterPuck 99,2015,$9.99,80,/,indie,11836,7.108,0.23399999999999999
Dark Quest,2015,$2.39,63,/,indie,11836,1.198,1.294
INFRA,2016,$24.99,86,/,indie,11836,9.324,6.192
Ghost of a Tale,2016,$19.99,95,/,indie,11836,4.156,2.348
Techwars Online,2016,$9.99,70,/,indie,11836,1.228,1.024
SEUM: Speedrunners from Hell,2016,$14.99,96,/,indie,11639,10.24,2.33
Hydraulic Empire,2015,$7.99,56,/,indie,11639,4.018,3.144
NO THING,2016,$3.99,93,/,indie,11639,3.348,4.24
Cosmophony,2015,$4.99,88,/,indie,11639,2.288,3.126
Sneak Thief,2016,$9.99,76,/,indie,11639,2.3,2.102
Warriors & Castles,2015,$2.99,76,/,indie,11639,0.12,0.096
OPUS: The Day We Found Earth,2016,$8.99,88,/,indie,11639,2.18,2.006
Niffelheim,2016,$19.99,79,/,indie,11441,5.054,2.102
Fitz the Fox,2015,$3.99,79,/,indie,11441,2.2640000000000002,3.084
Bastard Bonds,2016,$19.99,93,/,indie,11441,9.06,4.354
Ragdoll Runners,2016,$4.99,90,/,indie,11441,6.018,1.216
Boundel,2016,$1.99,68,/,indie,11441,4.132,3.096
Hot Tin Roof: The Cat That Wore A Fedora,2015,$7.49,85,66,indie,11244,1.312,1.294
Signal Ops,2013,$9.99,62,61,indie,11244,2.168,2.048
Goliath,2016,$11.99,66,57,indie,11244,4.348,2.09
Defunct,2016,$9.99,88,/,indie,11244,11.324,3.282
SkyTime,2016,$0.99,70,/,indie,11244,2.144,2.246
Wayward,2016,$7.99,87,/,indie,11244,5.186,2.066
UBERMOSH:BLACK,2016,$1.99,94,/,indie,11244,0.24599999999999997,0.06
Shipwreck,2015,$2.99,80,/,indie,11244,4.306,3.108
Drifter,2014,$11.99,69,/,indie,11244,3.06,0.33
The Lost Battalion: All Out Warfare,2015,$0.99,52,/,indie,11244,2.306,3.072
Dungeon Rats,2016,$8.99,85,/,indie,11244,8.258,3.198
Project Explore,2015,$1.99,83,/,indie,11244,1.102,0.252
Actual Sunlight,2014,$4.99,81,77,indie,11047,2.036,1.198
Chess 2: The Sequel,2014,$9.99,52,62,indie,11047,0.324,0.174
Heroes of a Broken Land,2014,$14.99,86,/,indie,11047,10.204,4.132
Appointment With FEAR,2014,$4.99,62,/,indie,11047,3.024,3.012
Stones of Sorrow,2015,$3.99,51,/,indie,11047,3.042,3.114
Home Improvisation,2016,$9.99,70,/,indie,11047,1.144,1.072
Colonial Conquest,2015,$9.99,61,/,indie,11047,8.15,1.21
VR The Diner Duo,2016,$14.99,97,/,indie,11047,2.312,2.144
Breathing Fear,2016,$2.99,90,/,indie,11047,4.288,4.024
Cargo 3,2014,$4.99,45,/,indie,11047,1.066,0.22799999999999998
Bitardia,2015,$4.99,86,/,indie,11047,10.108,2.336
Euclidean,2015,$4.99,73,62,indie,10849,1.318,0.138
Disorder,2015,$9.99,80,61,indie,10849,1.174,1.012
Citalis,2016,$1.99,78,/,indie,10849,1.354,2.168
Neon Drive,2016,$9.99,90,/,indie,10849,2.348,1.354
Commander Cool 2,2015,$2.99,89,/,indie,10849,2.084,2.132
Almightree: The Last Dreamer,2015,$4.99,72,/,indie,10849,2.168,2.048
Ephemerid: A Musical Adventure,2015,$1.99,90,/,indie,10849,2.054,1.246
GEARGUNS - Tank offensive,2016,$0.79,80,/,indie,10849,4.072,4.126
Zombie City Defense 2,2016,$9.99,72,/,indie,10849,3.318,2.204
Foosball - Street Edition,2014,$4.99,69,/,indie,10849,0.324,0.312
The Good Life,2014,$9.99,55,/,indie,10849,4.072,1.09
Age of Survival,2015,$18.99,23,/,indie,10849,5.144,5.294
Sky Break,2016,$14.99,70,/,indie,10849,4.282,3.102
4089: Ghost Within,2015,$5.99,69,/,indie,10652,2.054,1.306
No Time To Live,2015,$0.99,79,/,indie,10652,3.138,3.132
The Lost Valley,2015,$4.99,43,/,indie,10652,2.18,3.06
Dwelvers,2014,$19.99,80,/,indie,10652,8.054,2.084
Gridworld,2015,$0.99,82,/,indie,10652,6.318,1.234
GoNNER,2016,$9.99,94,84,indie,10455,1.324,1.276
ENKI,2015,$9.99,63,43,indie,10455,2.252,3.126
UBERMOSH Vol.3,2016,$1.99,96,/,indie,10455,0.21,0.174
Share,2016,$4.99,77,/,indie,10455,1.294,1.144
Rage Wars,2016,$0.99,70,/,indie,10455,3.15,3.27
Heart&Slash,2016,$14.99,85,/,indie,10455,6.294,2.318
BossConstructor,2016,$14.99,80,/,indie,10455,9.066,3.006
Discouraged Workers,2015,$14.99,60,/,indie,10455,6.09,6.144
Volo Airsport,2014,$12.99,72,/,indie,10455,1.084,0.144
GhostControl Inc.,2014,$14.99,77,/,indie,10455,3.024,1.342
The Reject Demon: Toko Chapter 0  Prelude,2015,$4.99,90,/,indie,10455,2.282,2.168
Serious Sam VR: The First Encounter,2016,$39.99,82,/,indie,10455,3.336,0.354
Earthlock: Festival of Magic,2016,$29.99,79,/,indie,10455,7.144,3.066
The Counting Kingdom,2014,$6.99,96,/,indie,10455,2.108,0.34199999999999997
Ancient Planet,2015,$4.99,81,/,indie,10455,6.09,3.102
Sayonara UmiharaKawase,2015,$14.99,93,/,indie,10455,3.096,1.294
Giant Machines 2017,2016,$19.99,71,/,indie,10455,4.198,3.216
Leo's Fortune,2015,$6.99,91,/,indie,10258,3.084,1.33
Wonky Pigeon!,2015,$4.99,24,/,indie,10258,0.162,0.294
Hustle Cat,2016,$19.99,97,/,indie,10258,9.258,6.126
Dog Sled Saga,2016,$7.99,93,/,indie,10258,7.168,5.096
Undefeated,2015,$9.99,87,/,indie,10258,6.006,3.288
NewRetroArcade: Neon,2016,$19.99,83,/,indie,10258,5.276,1.042
Conan the mighty pig,2016,$0.99,82,/,indie,10258,2.222,3.102
The Clockwork Man,2011,$6.99,58,/,indie,10258,5.024,3.018
Blockwick 2,2015,$11.99,/,/,indie,10258,6.258,4.174
RFLEX,2015,$3.99,94,/,indie,10258,3.072,0.336
Ninjahtic,2015,$1.99,76,/,indie,10258,3.072,3.198
Tin Star,2015,$4.99,97,/,indie,10258,7.276,7.036
Fly in the House,2015,$9.99,51,/,indie,10258,2.078,1.024
Lex Mortis,2015,$4.99,45,/,indie,10258,2.18,2.324
Mighty Switch Force! Hyper Drive Edition,2015,$9.99,95,85,indie,10060,2.132,1.306
Livelock,2016,$19.99,72,73,indie,10060,4.222,3.15
Wayward Manor,2014,$6.99,39,41,indie,10060,1.108,0.24
Chicken Assassin - Master of Humiliation,2016,$1.99,96,/,indie,10060,6.222,3.198
Cavern Kings,2014,$9.99,84,/,indie,10060,5.09,3.048
Caveblazers,2016,$4.99,90,/,indie,10060,5.048,2.156
Can't Drive This,2016,$7.99,75,/,indie,10060,0.34199999999999997,0.336
NeuroVoider,2016,$13.99,83,/,indie,10060,3.156,2.024
Uncraft World,2015,$5.99,90,/,indie,10060,7.168,2.276
Sky Gamblers: Storm Raiders,2015,$9.99,81,/,indie,10060,4.126,2.21
CASE: Animatronics,2016,$9.99,87,/,indie,10060,3.168,2.114
Royal Heroes,2016,$4.99,74,/,indie,10060,11.072,5.186
PANORAMICAL,2015,$9.99,88,/,indie,10060,1.126,0.138
The Amber Throne,2015,$14.99,85,/,indie,10060,2.222,1.102
Black Ice,2014,$14.99,96,/,indie,10060,3.354,2.102
Notch - The Innocent LunA: Eclipsed SinnerS,2015,$9.99,87,/,indie,10060,6.078,4.252
Gunjitsu,2015,$3.99,80,/,indie,10060,5.324,5.3
8-Bit Invaders!,2016,$14.99,87,/,indie,10060,4.048,2.096
Angry Arrows,2015,$4.99,93,/,indie,10060,2.042,2.234
UnReal World,2016,$10.99,96,/,indie,10060,8.006,2.096
Pierhead Arcade,2016,$9.99,94,/,indie,10060,1.306,1.168
Psy High,2014,$3.99,82,/,indie,10060,4.252,4.114
Oil Enterprise,2016,$19.99,56,/,indie,10060,8.282,5.12
Kiai Resonance,2015,$4.99,80,/,indie,10060,2.084,2.24
One More Line,2015,$2.99,72,/,indie,10060,3.054,2.306
The Herbalist,2016,$5.99,96,/,indie,10060,3.012,2.2640000000000002
Island 359,2016,$19.99,79,/,indie,10060,3.342,2.276
The Count Lucanor,2016,$9.99,94,78,indie,9863,3.048,3.0
VRC PRO,2015,$44.99,81,/,indie,9863,22.342,3.06
Mini Thief,2016,$1.99,84,/,indie,9863,1.204,0.22799999999999998
Space Food Truck,2016,$19.99,72,/,indie,9863,25.006,5.198
Bullshot,2016,$4.99,79,/,indie,9863,1.156,0.312
Cinderella Escape! R12,2015,$4.99,82,/,indie,9863,1.27,1.018
The Clockwork Man: The Hidden World,2011,$9.99,67,/,indie,9863,6.312,4.192
The Underground Man,2016,$4.99,89,/,indie,9863,3.324,2.108
Bear With Me,2016,$4.99,88,/,indie,9863,2.054,1.288
We Are Legion,2015,$9.99,57,/,indie,9863,3.324,3.234
Fortified,2016,$14.99,78,66,indie,9666,7.228,2.18
Californium,2016,$9.99,71,64,indie,9666,1.27,1.198
4PM,2014,$2.99,32,41,indie,9666,6.252,0.24
BloodGate,2016,$8.99,86,/,indie,9666,5.3,5.06
BasketBelle,2014,$4.99,86,/,indie,9666,2.306,3.012
Tattletail,2016,$4.99,88,/,indie,9666,2.006,1.006
Gun Wings,2015,$3.99,82,/,indie,9666,2.108,1.246
Dungeon Dashers,2013,$9.99,49,/,indie,9666,2.024,1.066
Etaria | Survival Adventure,2016,$1.99,59,/,indie,9666,2.042,2.108
Auto Dealership Tycoon,2015,$5.99,54,/,indie,9666,9.072,7.204
Sakura Space,2016,$9.99,85,/,indie,9666,3.174,1.288
A-10 VR,2016,$4.99,95,/,indie,9666,4.066,0.20400000000000001
Echo Prime,2014,$4.99,60,/,indie,9666,2.294,1.192
Moonlight,2016,$2.99,98,/,indie,9666,3.09,3.126
10 Years After,2015,$5.99,25,/,indie,9666,0.21,0.09
Parallax,2015,$9.99,92,68,indie,9469,1.15,0.294
Floppy Heroes,2016,$2.99,95,/,indie,9469,3.33,3.204
Braveland Pirate,2015,$6.99,92,/,indie,9469,5.21,3.348
Ame no Marginal -Rain Marginal-,2015,$12.99,93,/,indie,9469,3.192,3.156
Man O' War: Corsair,2016,$29.99,91,/,indie,9469,6.306,2.288
Sakura Nova,2016,$14.99,92,/,indie,9469,7.258,2.282
A Bastard's Tale,2015,$4.99,83,/,indie,9469,2.132,1.312
The Treasures of Montezuma 3,2014,$3.99,63,/,indie,9469,11.024,3.132
Clock Simulator,2016,$0.99,92,/,indie,9469,1.066,0.156
Last Man Standing,2016,$14.99,48,/,indie,9469,2.252,2.102
Paws,2016,$14.99,88,/,indie,9469,4.312,2.24
IMSCARED,2016,$3.99,90,/,indie,9469,2.06,1.312
Ceres,2015,$19.99,65,74,indie,9271,8.108,6.168
Time Machine VR,2016,$29.99,68,58,indie,9271,1.18,0.258
To Be or Not To Be,2015,$4.99,93,/,indie,9271,2.066,1.072
Wild Season,2015,$16.99,42,/,indie,9271,7.066,5.096
Sakura Shrine Girls,2016,$9.99,84,/,indie,9271,4.3,9.312
Wild Animal Racing,2016,$3.99,88,/,indie,9271,2.006,0.264
Zen of Sudoku,2006,$4.99,91,/,indie,9271,18.234,2.27
Fort Meow,2015,$7.99,94,/,indie,9271,2.204,2.2279999999999998
Starship Corporation,2016,$19.99,60,/,indie,9271,10.246,3.066
Bullet Heaven 2,2015,$11.99,97,/,indie,9271,7.306,4.036
Alicemare,2016,$2.99,84,/,indie,9271,2.0,1.174
