Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
Mighty Dungeons,2015,$2.99,63,/,RPG,9861,2.294,2.276
It's A Wipe!,2014,$4.99,78,/,RPG,9861,3.342,2.036
Shardlight,2016,$14.99,90,75,RPG,9660,3.21,4.126
Boot Hill Heroes,2014,$8.99,86,/,RPG,9660,2.2279999999999998,2.06
BossConstructor,2016,$14.99,80,/,RPG,9660,5.222,2.174
I am weapon: Revival,2015,$15.99,68,/,RPG,9660,3.114,2.306
Tin Star,2015,$4.99,97,/,RPG,9660,8.102,6.228
Marvel: Ultimate Alliance 2,2016,$39.99,48,/,RPG,9459,6.258,8.288
UnReal World,2016,$10.99,96,/,RPG,9459,6.12,2.174
Echo Prime,2014,$4.99,60,/,RPG,9459,2.342,1.324
Spirited Heart Deluxe,2014,$19.99,39,/,RPG,9257,4.0,3.072
Dungeon Dashers,2013,$9.99,49,/,RPG,9257,2.186,1.1320000000000001
The Count Lucanor,2016,$9.99,94,78,RPG,9056,2.348,2.246
ICY,2015,$2.59,71,56,RPG,9056,2.234,1.294
Undefeated,2015,$9.99,87,/,RPG,9056,5.198,3.24
Dragon Knight,2016,$3.99,86,/,RPG,9056,2.114,1.168
Steam Bandits: Outpost,2014,$19.99,64,/,RPG,9056,3.216,6.144
Wild Season,2015,$16.99,42,/,RPG,8855,6.132,3.276
Dog Sled Saga,2016,$7.99,93,/,RPG,8855,7.054,5.09
FRONTIERS,2014,$14.99,68,/,RPG,8855,1.33,0.264
ACE Academy,2016,$19.99,96,/,RPG,8855,11.096,9.258
Dungeon Lords Steam Edition,2015,$14.99,76,/,RPG,8855,9.24,7.162
Elminage Gothic,2014,$9.99,62,/,RPG,8855,9.024,5.132
Echoes Of Aetheria,2016,$14.99,94,77,RPG,8654,8.27,6.222
CODE OF PRINCESS,2016,$14.99,60,53,RPG,8654,15.12,1.1320000000000001
Cahors Sunset,2015,$1.99,65,/,RPG,8654,0.33,0.336
Black Ice,2014,$14.99,96,/,RPG,8654,5.06,2.252
Adventure Time: The Secret Of The Nameless Kingdom,2014,$2.99,73,/,RPG,8654,4.228,2.222
Castaway Paradise,2015,$14.99,88,/,RPG,8654,15.33,4.036
Mecha Ace,2014,$5.99,89,/,RPG,8654,10.264,5.27
MetaHuman Inc.,2015,$4.99,89,/,RPG,8452,7.15,5.2459999999999996
Ceres,2015,$19.99,65,74,RPG,8251,9.258,4.24
Braveland Pirate,2015,$2.79,92,/,RPG,8251,5.24,5.036
The Dungeoning,2014,$6.99,70,/,RPG,8251,4.234,0.312
NeuroVoider,2016,$13.99,83,/,RPG,8251,5.096,1.3
Wuppo,2016,$14.99,/,/,RPG,8050,3.192,2.252
LOKA - League of keepers Allysium,2016,$19.99,79,/,RPG,8050,1.162,0.15
Major\Minor,,$19.99,79,/,RPG,8050,8.276,7.06
The Withering,2015,$9.99,70,/,RPG,7849,4.33,4.15
Pixel Dungeon,2015,$4.99,91,/,RPG,7849,4.156,4.03
Royal Bounty HD,2015,$2.99,57,/,RPG,7849,3.294,4.186
Minimon,2015,$9.99,56,/,RPG,7849,3.288,4.186
EmergeNYC,2016,$34.99,89,/,RPG,7849,9.006,3.03
Block Legend DX,2015,$4.99,59,/,RPG,7849,3.246,2.21
Epic Manager,2016,$17.99,69,74,RPG,7647,6.036,4.336
Pregnancy,2015,$1.99,58,/,RPG,7647,7.2459999999999996,0.156
Hounds: The Last Hope,2016,Free,66,/,RPG,7647,137.09,4.33
Chronicon,2015,$9.99,94,/,RPG,7647,13.084,6.09
The Hero of Kendrickstone,2015,$4.99,79,/,RPG,7647,3.204,2.336
Marvel: Ultimate Alliance,2016,$39.99,57,/,RPG,7647,7.0,4.144
Community College Hero: Trial by Fire,2015,$3.99,91,/,RPG,7446,7.354,4.324
Seduce Me 2: The Demon War,2016,$9.99,90,/,RPG,7245,8.336,8.126
Criminal Girls: Invite Only,2017,$19.99,69,/,RPG,7245,6.012,4.276
AntharioN,2015,$14.99,67,/,RPG,7245,13.228,2.084
Shadows of Kurgansk,2016,$14.99,73,/,RPG,7044,5.012,3.144
Star Nomad 2,2015,$12.99,70,/,RPG,7044,10.276,2.234
Thorne - Death Merchants,2016,$2.99,79,/,RPG,7044,2.18,2.006
FreeCell Quest,2015,$9.99,84,/,RPG,7044,17.15,7.33
Pendragon Rising,2015,$3.99,82,/,RPG,6842,4.072,2.168
Islet Online,2016,$24.99,81,/,RPG,6842,43.306,7.078
Hail to the King: Deathbat,2014,$5.99,79,/,RPG,6842,3.006,1.33
Black Closet,2015,$19.99,95,/,RPG,6842,5.216,5.324
Axion,2015,$1.99,34,/,RPG,6842,3.054,3.12
Bravada,2014,$9.99,84,70,RPG,6641,3.354,3.132
Mystery Chronicle: One Way Heroics,2016,$9.99,69,/,RPG,6641,16.036,12.096
VERSUS: The Lost Ones,2015,$3.99,85,/,RPG,6641,11.018,5.138
1931: Scheherazade at the Library of Pergamum,2015,$6.24,75,/,RPG,6641,7.24,6.15
Super Dungeon Run,2015,$4.99,72,/,RPG,6440,1.204,2.054
Wild Terra Online,2016,$14.99,63,/,RPG,6440,25.264,8.342
Young Justice: Legacy,2013,$2.99,46,/,RPG,6440,4.156,1.15
Starlite: Astronaut Rescue,2014,$2.99,38,/,RPG,6440,0.336,0.144
Serpent in the Staglands,2015,$19.99,75,75,RPG,6239,13.156,5.264
A Wise Use of Time,2015,$3.99,86,/,RPG,6239,6.0,5.222
Diabolical,2015,$3.99,83,/,RPG,6239,5.258,2.336
Hero and Daughter,2016,$9.99,92,/,RPG,6239,29.282,21.102
Rencounter,2016,$2.99,69,/,RPG,6239,2.12,1.294
Alphadia Genesis,2015,$9.99,80,/,RPG,6239,5.108,5.0
Forsaken Fortress Strategy,2015,$9.99,55,/,RPG,6239,2.048,1.198
Mytheon,2015,$9.99,70,/,RPG,6239,2.048,1.036
Champions of Anteria™,2016,$29.99,52,67,RPG,6037,6.018,3.21
A Study in Steampunk: Choice by Gaslight,2015,$3.99,96,/,RPG,6037,34.15,3.276
Little Big Adventure,2015,$5.99,85,/,RPG,6037,11.336,1.336
Siralim 2,2016,$14.99,96,/,RPG,5836,48.294,13.036
Jagged Alliance Online: Reloaded,2015,$9.99,56,/,RPG,5836,12.162,4.012
Zombitatos the end of the Pc master race,2016,$1.99,66,/,RPG,5836,4.048,4.306
TowerClimb,2015,$14.99,91,/,RPG,5635,5.27,1.252
DinoSystem,2015,$7.99,88,/,RPG,5635,5.342,7.21
Tapocalypse,2016,$1.99,81,/,RPG,5434,4.0,5.294
Social Justice Warriors,2015,$7.99,53,/,RPG,5434,1.282,1.036
Angels of Death,2016,$9.99,95,/,RPG,5434,5.192,6.096
Xanadu Next,2016,$19.99,89,79,RPG,5232,8.036,4.228
Looterkings,2016,$17.99,88,/,RPG,5232,5.294,5.114
Polandball: Can into Space!,2016,$2.99,96,/,RPG,5232,2.066,1.18
Telepath Tactics,2015,$14.99,77,/,RPG,5232,6.162,7.324
Rogue Wizards,2016,$14.99,77,67,RPG,5031,12.03,8.348
Sketch Tales,2015,$9.99,84,/,RPG,5031,59.348,2.204
Mars Colony: Challenger,2014,$4.99,62,/,RPG,5031,9.09,7.048
Zombie Exodus,2015,$7.99,91,/,RPG,4830,12.066,11.3
Hylics,2015,$2.99,95,/,RPG,4830,1.024,0.282
Labyrinth,2016,$9.99,87,/,RPG,4830,2.222,2.168
Vendetta - Curse of Raven's Cry,2015,$49.99,39,/,RPG,4830,8.348,4.348
Masquerada: Songs and Shadows,2016,$24.99,93,62,RPG,4629,7.3,9.012
Falling Skies: The Game,2014,$2.99,40,/,RPG,4629,3.252,2.144
SLAMMED!,2015,$3.99,92,/,RPG,4629,6.318,6.198
Zavix Tower,2016,$14.99,79,/,RPG,4629,12.24,12.174
Choice of the Pirate,2016,$3.99,91,/,RPG,4629,3.318,4.216
AuroraRL,2016,$4.99,85,/,RPG,4629,5.114,6.174
Wayward Terran Frontier: Zero Falls,2016,$29.99,71,/,RPG,4629,16.288,15.042
Hero's Song,2016,Free,56,/,RPG,4629,5.306,4.204
Eador. Imperium,2016,$19.99,73,/,RPG,4427,20.06,4.336
NeonXSZ,2016,$14.99,90,/,RPG,4427,12.042,7.318
Zenith,2016,$14.99,78,/,RPG,4427,2.21,3.072
Tomoyo After ~It's a Wonderful Life~ English Edition,2016,$19.99,98,/,RPG,4427,15.018,13.294
Super Cane Magic ZERO,2015,$19.99,96,/,RPG,4226,3.288,2.282
Age of Barbarian Extended Cut,2016,$12.99,75,/,RPG,4226,7.09,7.282
Solitairica,2016,$9.99,92,/,RPG,4226,10.078,10.132
Might & Magic ® Showdown,2017,$19.99,65,/,RPG,4226,2.084,3.114
Dungeons & Robots,2016,$8.99,65,/,RPG,4226,2.09,0.34199999999999997
Mystik Belle,2015,$9.99,87,/,RPG,4226,2.15,1.1320000000000001
Hieroglyphika,2016,$9.99,71,/,RPG,4226,7.192,3.12
Yore VR,2016,$14.99,80,/,RPG,4025,1.228,1.096
Shrouded in Sanity,2016,$4.79,83,/,RPG,4025,3.066,2.036
Badiya,2016,$19.99,67,/,RPG,3824,2.054,2.024
Heroine Anthem Zero,2016,$14.99,52,/,RPG,3824,7.3,6.354
Sabres of Infinity,2016,$3.99,96,/,RPG,3824,13.0,8.354
Good Robot,2016,$9.99,93,67,RPG,3622,2.282,1.228
Doom & Destiny Advanced,2016,$9.99,93,/,RPG,3622,13.198,17.234
The Metronomicon,2016,$19.99,94,79,RPG,3421,3.348,3.312
Left-Hand Path,2016,$24.99,86,/,RPG,3421,1.066,1.156
The Hero Project: Redemption Season,2016,$3.99,68,/,RPG,3421,9.324,13.276
Attack Heroes,2016,$9.99,70,/,RPG,3421,4.114,1.354
Lif,2016,$8.99,57,/,RPG,3421,3.066,2.258
Astral Terra,2015,$14.99,36,/,RPG,3421,2.024,1.288
Fresh Body,2016,$5.99,85,/,RPG,3280,2.162,3.054
iGrow Game,2016,$4.99,63,/,RPG,3220,2.2640000000000002,3.168
OreLight,2015,$14.99,49,/,RPG,3220,2.024,1.336
The World II (Hunting BOSS),2014,$1.99,52,/,RPG,3220,0.24,0.354
Stellar Tactics,2016,$19.99,80,/,RPG,3220,11.33,13.072
Little King's Story,2016,$24.99,68,64,RPG,3019,2.072,1.342
Ittle Dew 2,2016,$19.99,87,/,RPG,3019,6.348,9.336
Xsyon - Prelude,2014,$29.99,73,/,RPG,3019,11.156,24.234
Aurora Dusk: Steam Age,2016,$9.99,85,/,RPG,3019,4.174,5.024
Dark Forester,2015,$8.99,64,/,RPG,2817,2.204,0.09
VERLIES II,2015,$9.99,59,/,RPG,2817,8.078,7.24
Why Am I Dead At Sea,2015,$4.99,93,/,RPG,2817,5.318,4.0
C-Wars,2015,$12.99,62,/,RPG,2817,0.156,0.108
Enemy,2015,$14.99,89,/,RPG,2817,7.15,10.09
Zombasite,2016,$19.99,80,65,RPG,2616,8.036,5.3
Princess Remedy In A Heap of Trouble,2016,$2.99,98,/,RPG,2616,1.294,1.1139999999999999
Pharaonic,2016,$15.99,88,/,RPG,2616,2.282,1.186
The Storm Guard: Darkness is Coming,2016,$19.99,78,/,RPG,2616,18.156,9.084
Below Kryll,2015,$4.99,92,/,RPG,2616,4.288,5.168
Counter Spell,2015,$6.99,91,/,RPG,2616,1.3,2.294
After Reset RPG,2015,$49.99,60,/,RPG,2616,0.294,0.288
Hollywood Visionary,2015,$4.99,92,/,RPG,2415,6.066,6.078
Dustbowl,2015,$8.99,77,/,RPG,2415,3.27,4.234
The Deep Paths: Labyrinth Of Andokost,2016,$7.99,76,/,RPG,2415,3.03,2.318
HACK_IT,2016,$4.99,21,/,RPG,2415,1.06,1.18
Malevolence: The Sword of Ahkranox,2014,$19.99,72,/,RPG,2415,5.24,2.078
Heroes Evolved,2017,Free,61,/,RPG,2386,2.354,2.15
Coffin of Ashes,2016,$6.99,97,/,RPG,2214,4.258,5.072
Rogalia,2016,$11.99,83,/,RPG,2087,14.246,25.114
Fate Tectonics,2015,$1.99,84,/,RPG,2012,2.312,3.042
Star Rangers,2016,$11.99,41,/,RPG,2012,2.066,3.024
Moékuri: Adorable + Tactical SRPG,2016,$11.99,94,/,RPG,2012,1.06,1.06
Ruzar - The Life Stone,2015,$12.99,74,/,RPG,1811,3.042,3.054
Cubic,2016,$19.99,58,/,RPG,1811,5.012,6.252
Low Magic Age,2017,$3.99,85,/,RPG,1610,4.09,8.048
Soda Girls,2016,$8.99,89,/,RPG,1491,7.144,10.156
Nancy's Summer VR,2016,$9.99,78,/,RPG,1006,0.24,0.288
Sentry Knight Tactics,2016,$9.99,76,/,RPG,1006,5.012,7.15
Candice DeBÃ©bÃ©'s Incredibly Trick Lifestyle,2016,$4.99,79,/,RPG,1006,6.2459999999999996,2.078
Barren Roads,2015,$8.99,54,/,RPG,895,12.114,17.354
Divergence: Online,2016,$19.99,67,/,RPG,805,1.198,1.324
Darkfall Unholy Wars,2013,Free,48,/,RPG,602,2.114,2.114
