Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
Oddworld: Stranger's Wrath HD,2010,$9.99,85,/,strategy,248551,2.318,0.312
Tropico 2: Pirate Cove,2009,$6.99,89,/,strategy,247959,8.018,0.24599999999999997
Tropico,2009,$6.99,89,/,strategy,247959,7.102,0.354
Attrition: Nuclear Domination,2015,$0.99,32,/,strategy,247367,4.138,3.024
Deadly Profits,2015,$1.99,36,/,strategy,246776,5.012,4.15
One Troll Army,2016,Free,83,/,strategy,245987,1.342,0.282
Devils Share,2015,$0.99,31,/,strategy,245198,4.114,4.042
Soccer Manager 2017,2016,Free,67,/,strategy,245198,3.288,0.108
X2: The Threat,2006,$4.99,77,72,strategy,245000,18.24,1.012
Talisman: Prologue,2013,$6.99,59,/,strategy,243028,3.144,2.312
Forsaken Uprising,2014,$2.99,30,/,strategy,242830,3.078,3.108
Carrier Command: Gaea Mission,2012,$32.99,44,/,strategy,241252,10.222,1.168
Ratventure Challenge,2015,$4.99,68,/,strategy,240069,2.306,2.252
Medieval Mercs,2015,$0.49,35,/,strategy,239674,3.258,3.174
Destiny Warriors,2015,$1.99,50,/,strategy,239477,4.102,3.18
Kings Bounty: Legions,2013,Free,51,/,strategy,239082,12.186,0.22799999999999998
Secret Of Magia,2015,$1.99,48,/,strategy,238293,3.3,3.132
Freedom Force vs. the 3rd Reich,2009,$4.99,87,/,strategy,238293,4.354,0.222
Takedown: Red Sabre,2014,$4.99,37,34,strategy,236123,3.036,0.336
Sheltered,2016,$14.99,80,/,strategy,235334,12.036,4.258
Age of Conquest IV,2016,Free,77,/,strategy,234151,5.132,0.144
Dead Realm,2015,$14.99,72,/,strategy,232770,4.186,1.246
Command and Conquer 3: Kane's Wrath,2009,$19.99,95,77,strategy,232178,27.15,7.018
Tabletopia,2016,Free,51,/,strategy,231192,1.03,0.09
Railroad Tycoon 3,2007,$9.99,73,80,strategy,230995,18.198,1.336
Chroma Squad,2015,$14.99,95,75,strategy,230797,6.054,3.108
Satellite Reign,2015,$29.99,80,75,strategy,229614,8.3,2.252
MASSIVE CHALICE,2015,$19.99,71,73,strategy,229022,6.24,2.144
Sword of the Stars: The Pit,,$12.99,86,68,strategy,228628,13.06,2.198
Evil Genius,2009,$9.99,95,75,strategy,228233,14.096,4.234
Earth 2160,2006,$4.99,65,73,strategy,227838,5.144,2.078
Pool Nation,2013,$9.99,90,/,strategy,226458,5.294,3.162
StarMade,2014,$14.99,74,/,strategy,226458,18.042,1.24
Commando Jack,2014,$9.99,58,/,strategy,225471,3.324,3.06
Gun Rocket,2016,$0.49,74,/,strategy,225274,3.2640000000000002,3.18
Runestone Keeper,2015,$9.99,90,/,strategy,223696,15.078,4.324
PARTICLE MACE,2015,$9.99,90,/,strategy,223301,2.3,2.21
Oddworld: Munch's Oddysee,2010,$4.99,69,/,strategy,222512,2.282,1.006
Darkwind: War on Wheels,2014,Free,41,/,strategy,222315,1.186,0.036
HEX: Shards of Fate,2016,Free,70,87,strategy,220737,14.18,1.06
Heroes of SoulCraft,2015,Free,38,/,strategy,220737,0.22799999999999998,0.036
Boid,2016,Free,83,/,strategy,220145,1.33,0.144
Xenonauts,2014,$24.99,90,77,strategy,219948,29.24,8.318
Hero Academy,2012,$4.99,68,75,strategy,218962,13.192,1.198
Overture,2015,$4.99,84,76,strategy,218370,4.03,3.222
Dungeons 2,2015,$29.99,74,70,strategy,217975,13.294,6.2459999999999996
X: Beyond the Frontier,2010,$4.99,74,67,strategy,217778,4.348,0.21
Krater,2012,$14.99,58,52,strategy,216792,4.234,2.09
Battlefleet Gothic: Armada,2016,$39.99,72,77,strategy,216397,21.054,9.048
Demigod,2011,$9.99,73,76,strategy,215411,5.114,1.168
Two Worlds II Castle Defense,2011,$9.99,43,/,strategy,214819,0.3,0.10200000000000001
Toy Soldiers,2012,$9.99,90,71,strategy,214227,6.012,2.084
AirBuccaneers,,Free,59,74,strategy,214030,2.138,1.048
Chip,2014,$6.99,86,/,strategy,213241,3.27,2.192
X-Tension,2010,$4.99,73,/,strategy,213044,0.132,0.042
A Valley Without Wind 2,2013,$2.99,48,68,strategy,212846,2.06,0.138
The Jackbox Party Pack 2,2015,$24.99,93,/,strategy,212649,7.138,4.072
Dogs of War Online - Beta,2014,Free,65,/,strategy,211466,2.222,0.22799999999999998
King's Bounty: Warriors of the North,2012,$9.99,82,74,strategy,211071,64.324,17.348
Skulls of the Shogun,2013,$9.99,91,72,strategy,211071,4.054,1.33
Space Run,2014,$14.99,87,73,strategy,209888,7.102,3.234
Towns,2012,$14.99,25,/,strategy,207718,18.288,2.258
Planets Under Attack,2012,$9.99,71,/,strategy,207323,2.036,0.22799999999999998
Grand Ages: Rome,2009,$9.99,75,72,strategy,207126,10.348,2.156
BloodRealm: Battlegrounds,2015,Free,45,/,strategy,206731,1.18,0.10200000000000001
PixelJunk Monsters Ultimate,2013,$9.99,79,72,strategy,206337,5.12,2.33
GASP,2016,Free,18,/,strategy,205548,0.09,0.048
Super Sanctum TD,2013,$3.99,89,/,strategy,205548,3.288,1.1320000000000001
Breach & Clear,2014,$14.99,85,/,strategy,205153,5.09,2.042
Spellweaver,2016,Free,75,63,strategy,204167,11.102,0.24599999999999997
Agarest: Generations of War,2014,$14.99,75,45,strategy,203575,16.108,3.06
DUNGEONS - Steam Special Edition,2011,$9.99,45,65,strategy,203378,7.18,2.006
16bit Trader,2015,$0.5,36,/,strategy,202983,5.072,4.174
Offworld Trading Company,2016,$39.99,76,79,strategy,202786,9.216,4.354
Big Pharma,2015,$24.99,78,72,strategy,202786,9.018,4.0
Scribblenauts Unmasked,2013,$19.99,83,68,strategy,202786,7.228,3.186
From The Depths,2014,$19.99,89,/,strategy,202589,45.252,7.174
Defender's Quest: Valley of the Forgotten,2012,$14.99,97,/,strategy,202194,16.162,8.054
STAR WARSâ„¢ Galactic Battlegrounds Saga,2016,$5.99,87,/,strategy,201800,6.228,1.126
War for the Overworld,2015,$29.99,78,65,strategy,198644,12.18,5.21
Sins of a Solar Empire: Trinity,2011,$19.99,82,87,strategy,198052,18.036,5.342
A Game of Thrones - Genesis,2011,$9.99,32,/,strategy,198052,5.096,1.204
Port Royale 3,2012,$14.99,68,/,strategy,197657,19.054,4.27
Castle Story,2013,$19.99,45,/,strategy,196671,7.234,2.312
Let the Cat In,2015,Free,80,/,strategy,196474,0.252,0.06
Blackguards 2,2015,$34.99,68,74,strategy,193515,8.264,3.168
The Odyssey,2015,$4.99,66,/,strategy,192923,4.162,3.186
Anomaly Korea,2013,$4.99,81,/,strategy,192528,2.204,1.156
Games of Glory,2015,Free,60,/,strategy,191739,1.222,0.10200000000000001
Galactic Hitman,2015,$1.99,25,/,strategy,191345,3.234,3.108
Eador. Masters of the Broken World,2013,$19.99,67,74,strategy,190950,43.3,5.096
Cortex Command,2012,$19.99,80,44,strategy,190556,10.018,2.036
TerraTech,2015,$19.99,79,/,strategy,189964,18.258,6.186
Spacebase DF-9,2014,$9.99,21,49,strategy,189175,7.018,3.174
Cubemen,2012,$3.99,73,74,strategy,187597,1.342,0.24599999999999997
Railroad Tycoon 2: Platinum,2007,$4.99,83,89,strategy,186216,23.33,2.21
StarDrive,2013,$29.99,43,61,strategy,186216,19.174,4.162
Hyperdimension Neptunia Re;Birth2 Sisters Generation,2015,$29.99,92,/,strategy,184441,14.33,6.264
Stonehearth,2015,$24.99,87,/,strategy,183849,20.06,9.072
Shadowrun Chronicles,2015,$19.99,68,/,strategy,183652,16.006,4.018
Disciples III: Renaissance,2010,$14.99,57,56,strategy,182863,19.132,4.18
Spartans Vs Zombies Defense,2015,Free,45,/,strategy,181679,1.168,0.138
Earth 2150 Trilogy,2013,$6.99,69,78,strategy,180298,2.336,0.042
Turmoil,2016,$9.99,89,73,strategy,180298,8.0,5.102
Armello,2015,$19.99,87,75,strategy,179904,14.264,6.09
Not The Robots,2013,$9.99,82,/,strategy,179509,2.156,1.27
Epic Arena,2015,Free,69,/,strategy,178917,2.006,0.22799999999999998
The Jackbox Party Pack,2014,$24.99,92,/,strategy,178917,8.102,4.258
Patrician IV: Steam Special Edition,2010,$14.99,61,66,strategy,178720,9.222,1.312
The Chosen RPG,2016,$1.99,69,/,strategy,178128,4.06,3.15
Galcon Fusion,2010,$9.99,75,68,strategy,177734,1.258,0.21
Order of War,2009,$7.99,75,69,strategy,176353,16.072,2.258
Famaze,2014,Free,80,/,strategy,175564,0.264,0.066
Hexcells,2014,$2.99,96,/,strategy,174775,3.132,2.12
Age of Cavemen,2016,Free,56,/,strategy,174775,4.228,0.144
Master of Orion,2016,$29.99,71,74,strategy,174183,41.174,20.324
12 Labours of Hercules II: The Cretan Bull,2015,$2.99,89,/,strategy,174183,5.168,4.168
Battle Battalions,2015,Free,56,/,strategy,174183,1.06,0.09
Star Crusade CCG,2016,Free,79,/,strategy,174183,6.276,0.312
Blood Bowl 2,2015,$44.99,70,76,strategy,173197,38.162,10.348
Ghost Master,2006,$1.24,84,81,strategy,171816,3.144,0.22799999999999998
Soccer Manager,2016,Free,62,/,strategy,171619,4.294,0.138
Victoria: Revolutions,2010,$9.99,71,/,strategy,170632,9.3,0.06
DUNGEONS - The Dark Lord (Steam Special Edition),2011,$19.99,40,72,strategy,170238,2.2640000000000002,0.3
Sun Blast,2015,$1.99,63,/,strategy,170238,3.132,3.0
Small World 2,2013,$9.99,76,/,strategy,169646,5.09,1.186
Unholy Heights,2013,$3.19,90,/,strategy,169251,4.204,2.084
CastleStorm,2013,$4.99,90,73,strategy,168265,5.264,3.054
Sword of the Stars II: Enhanced Edition,2012,$19.99,43,65,strategy,168265,38.294,1.336
Golden Rush,2015,Free,44,/,strategy,168265,18.132,0.156
SHOGUN: Total Warâ„¢ - Gold Edition,2015,$9.99,86,/,strategy,168068,14.084,1.006
Renowned Explorers: International Society,2015,$19.99,93,/,strategy,167673,10.084,5.048
Space Trader: Merchant Marine,2008,$4.99,50,/,strategy,166490,2.042,0.132
Battle Islands: Commanders,2016,Free,49,/,strategy,166490,1.216,0.108
Men of War: Vietnam,2011,$7.99,62,68,strategy,165898,6.054,1.1139999999999999
Call to Arms,2016,Free,62,/,strategy,165898,10.192,3.072
Star Ruler,2010,$14.99,84,/,strategy,165701,11.216,1.186
Terrorhedron,2014,$1.99,85,/,strategy,164912,4.072,3.09
Krosmaster Arena,2015,Free,62,/,strategy,164714,1.294,0.33
Merchants of Kaidan,2014,$1.49,68,/,strategy,163925,6.078,6.114
Emporea,2016,Free,61,/,strategy,163728,11.276,0.144
Homeworld: Deserts of Kharak,2016,$49.99,78,79,strategy,163531,9.12,5.204
Iron Brigade,2012,$14.99,80,75,strategy,163136,6.216,2.102
King Arthur II - The Role-playing Wargame,2012,$9.99,50,66,strategy,163136,9.276,2.042
Bloons TD5,2014,$9.99,92,/,strategy,163136,30.252,13.204
Cossacks: Back to War,2010,$4.99,91,60,strategy,161953,25.342,5.234
Ragnarok Clicker,2016,Free,70,/,strategy,161361,58.234,2.282
This Is the Police,2016,$14.99,88,/,strategy,161361,10.084,5.264
Nightbanes,2015,Free,61,/,strategy,160572,7.336,0.20400000000000001
Star Chronicles: Delta Quadrant,2015,$0.49,60,/,strategy,160572,3.138,2.318
Survivalist,2015,$4.99,81,/,strategy,160375,12.198,1.138
Jack Lumber,2013,$4.99,64,/,strategy,159586,1.18,0.252
Battle for Blood - Epic battles within 30 seconds!,2015,Free,71,/,strategy,159586,2.162,0.258
LuckCatchers,2016,Free,54,/,strategy,159388,7.2459999999999996,0.06
Hyperdimension Neptunia Re;Birth3 V Generation,2015,$29.99,96,/,strategy,159388,21.168,8.27
Cossacks 3,2016,$19.99,73,/,strategy,159191,21.096,9.12
Fieldrunners,2012,$4.99,65,/,strategy,158994,5.114,0.276
Evolution RTS,2014,Free,46,/,strategy,158205,1.288,0.072
Lilly and Sasha: Curse of the Immortals,2015,$4.99,83,/,strategy,157810,3.252,3.006
Grotesque Tactics: Evil Heroes,2010,$9.99,61,65,strategy,157021,4.21,1.012
Pixel Puzzles 2: Anime,2015,$9.99,81,/,strategy,157021,6.156,3.204
Escape,2015,Free,58,/,strategy,156627,0.156,0.03
Pixel Puzzles: UndeadZ,2014,$6.99,73,/,strategy,155246,6.012,4.216
Combat Monsters,2015,Free,72,/,strategy,155049,1.1139999999999999,0.15
World War III: Black Gold,2013,$0.74,47,71,strategy,154851,1.012,0.084
Spirits,2012,$9.99,79,/,strategy,154259,1.294,0.264
Conquest of Champions,2014,Free,57,/,strategy,154062,1.264,0.096
Space Rangers HD: A War Apart,2013,$14.99,95,68,strategy,152681,50.258,9.03
Wyatt Derp,2016,$0.99,27,/,strategy,152090,3.132,3.108
Trimmer Tycoon,2016,Free,62,/,strategy,151892,0.138,0.066
Hexcells Plus,2014,$2.99,94,/,strategy,151695,11.084,6.006
Defense Grid 2,2014,$14.99,81,81,strategy,151103,20.348,5.168
Tap Tap Legions - Epic battles within 5 seconds!,2016,Free,51,/,strategy,150511,1.036,0.084
NEO Scavenger,2014,$14.99,92,77,strategy,149722,16.156,5.096
Sins Of The Demon,2016,$1.99,86,/,strategy,149525,3.168,3.102
12 Labours of Hercules,2015,$2.99,94,/,strategy,149328,6.012,4.228
Epic Cards Battle(TCG),2015,Free,50,/,strategy,149328,3.198,0.138
"I, Zombie",2014,$1.99,82,65,strategy,148736,2.162,0.312
Beholder,2016,$9.99,92,76,strategy,146961,5.114,3.2640000000000002
The Red Solstice,2015,$19.99,82,74,strategy,146961,9.072,2.2279999999999998
STAR WARSâ„¢ Rebellion,2016,$5.99,86,/,strategy,146961,5.042,0.108
Rolling Sun,2015,$4.99,52,/,strategy,146961,3.2279999999999998,3.132
Creeper World 3: Arc Eternal,2014,$14.99,96,/,strategy,146566,27.216,10.222
GemCraft - Chasing Shadows,2015,$9.99,95,/,strategy,146369,35.156,5.0
Defend Your Life,2015,$4.99,85,/,strategy,145974,6.09,4.036
TransOcean - The Shipping Company,2014,$19.99,68,/,strategy,145185,27.348,8.228
Trapped Dead,2011,$4.99,36,50,strategy,144396,2.198,1.06
Battle Ranch,2015,$1.99,52,/,strategy,143805,4.318,3.168
Expeditions: Conquistador,2013,$19.99,84,77,strategy,142621,10.132,3.006
Sometimes: Success Requires Sacrifice,2015,$0.99,81,/,strategy,142424,3.054,2.318
Survivor Squad,2015,$2.99,67,/,strategy,142029,2.312,1.252
Crazy Machines 2,2008,$14.99,53,72,strategy,141437,3.2640000000000002,1.078
BattleSpace,2015,Free,31,/,strategy,141043,1.036,0.006
Hexcells Infinite,2014,$4.99,98,/,strategy,140451,18.036,5.348
Galaxy Control: 3D Strategy,2016,Free,46,/,strategy,139070,7.066,0.138
Darkest Hour: A Hearts of Iron Game,2011,$9.99,92,81,strategy,137887,60.354,3.138
SanctuaryRPG: Black Edition,2015,$7.99,95,/,strategy,137689,5.084,2.33
Vengeance Road,2016,$1.99,74,/,strategy,137098,3.132,3.066
The Settlers 7: Paths to a Kingdom - Gold Edition,2011,$19.99,55,79,strategy,136506,18.18,6.108
Star Wolves 3: Civil War,2010,$4.99,73,/,strategy,135717,11.06,2.138
Patrician III,2010,$4.99,76,75,strategy,135519,10.084,0.20400000000000001
The Witcher Adventure Game,2014,$9.99,79,68,strategy,134533,3.318,0.22799999999999998
DRAKERZ-Confrontation,2014,Free,50,/,strategy,134533,1.036,0.15
Paranormal Psychosis,2016,$0.99,32,/,strategy,134139,3.192,3.108
War of Beach,2015,Free,59,/,strategy,133152,22.246,0.12
Disciples III: Resurrection,2011,$14.99,40,63,strategy,132166,7.294,1.246
Order of Battle : Pacific,2015,Free,69,81,strategy,130982,25.066,1.204
Prime World: Defenders,2013,$9.99,81,58,strategy,130193,13.246,5.018
Kenshi,,$19.99,85,/,strategy,129996,29.186,6.048
Men of War: Condemned Heroes,2012,$7.99,63,57,strategy,129799,9.09,2.036
Imperium Romanum: Gold Edition,2008,$9.99,82,63,strategy,129602,8.138,1.324
16 Bit Arena,2015,Free,68,/,strategy,129602,0.012,0.006
The Guild Gold Edition,2014,$9.99,71,82,strategy,129404,3.042,0.138
Jagged Alliance 2 - Wildfire,2012,$6.99,69,/,strategy,129010,14.138,1.33
Sword of the Stars Complete Collection,2010,$9.99,92,75,strategy,128418,22.234,3.09
Universal Combat CE,2015,$9.99,38,/,strategy,128418,2.318,0.06
Dungeon Defenders Eternity,2014,$19.99,52,/,strategy,128024,23.21,6.336
HomeBehind,2016,$5.99,90,/,strategy,128024,13.036,8.282
Influent,2014,$9.99,74,/,strategy,127037,1.3479999999999999,0.18
MEDIEVAL: Total Warâ„¢ - Gold Edition,2015,$9.99,67,/,strategy,124473,18.168,3.042
RollerCoaster Tycoon World,2016,$34.99,30,43,strategy,124078,10.138,3.324
Anomaly Warzone Earth Mobile Campaign,2013,$4.99,88,/,strategy,123486,3.18,2.354
Fairytales: Three Heroes,2015,$4.99,78,/,strategy,123289,4.198,4.096
Act of Aggression,2015,$44.99,64,71,strategy,122697,22.018,6.162
Fieldrunners 2,2013,$9.99,85,73,strategy,122500,22.234,4.18
Train Valley,2015,$9.99,91,69,strategy,122500,5.21,2.09
Crush Online,2016,Free,55,/,strategy,121514,5.312,0.168
King's Bounty: Dark Side,2014,$12.99,68,73,strategy,121119,57.078,15.006
Immortal Empire,2015,Free,70,/,strategy,120922,2.018,0.108
Bardbarian,2014,$7.99,90,/,strategy,120922,3.252,1.354
Solar Flux,2013,$9.99,77,/,strategy,120133,2.306,2.162
Escape Machines,2015,$0.49,43,/,strategy,119738,2.3,2.252
Majesty 2 Collection,2011,$19.99,77,/,strategy,119541,18.012,6.204
Reassembly,2015,$14.99,93,/,strategy,119344,21.246,11.084
Eternal Card Game,2016,Free,84,/,strategy,118949,18.318,2.078
Out of the Park Baseball 17,2016,$19.99,91,92,strategy,118752,86.228,6.0
SpellForce 2 - Demons of the Past,2014,$19.99,48,/,strategy,118752,7.15,2.342
Master of Orion 2,2016,$5.99,99,/,strategy,118555,6.336,0.306
Disciples II: Gallean's Return,2006,$6.49,75,84,strategy,117963,9.21,0.24
Icewind Dale: Enhanced Edition,2014,$19.99,86,80,strategy,117766,24.132,6.354
Jagged Alliance: Crossfire,2012,$14.99,60,63,strategy,117766,45.288,2.252
Impire,2013,$19.99,46,45,strategy,117569,8.312,5.114
Sentinels of the Multiverse,2014,$9.99,93,/,strategy,117371,24.282,4.138
Deathtrap,2015,$19.99,84,77,strategy,116780,13.246,4.234
Full Spectrum Warrior,2007,$9.99,61,80,strategy,116385,1.294,0.096
Mind: Path to Thalamus,2014,$8.99,73,75,strategy,116385,3.108,2.054
Galactic Civilizations I: Ultimate Edition,2012,$9.99,47,83,strategy,116188,7.06,0.20400000000000001
Full Spectrum Warrior: Ten Hammers,2007,$9.99,72,70,strategy,115399,2.198,0.11399999999999999
Infested Planet,2014,$14.99,94,75,strategy,114412,8.324,5.006
Spaceport Hope,2016,$1.99,82,/,strategy,113229,3.216,3.15
Desktop Dungeons,2013,$14.99,91,82,strategy,113032,20.258,5.342
Dead State,2014,$19.99,73,70,strategy,113032,31.066,8.0
Sengoku,2011,$9.99,67,70,strategy,113032,5.078,1.204
Divinity: Original Sin 2,2016,$44.99,95,/,strategy,113032,13.348,4.27
Invasion: Brain Craving,2016,$0.99,45,/,strategy,112834,4.006,3.18
FaeVerse Alchemy,2014,Free,65,/,strategy,112834,7.228,7.186
Cards and Castles,2015,Free,69,/,strategy,112637,5.282,1.126
Steam Marines,2014,$19.99,59,/,strategy,112045,2.078,0.162
March of War: Face Off,2015,Free,76,/,strategy,111651,4.198,0.18
Fallen Enchantress,2012,$9.99,64,78,strategy,111453,22.138,7.294
Skyward Collapse,2013,$0.99,42,64,strategy,111059,2.084,1.108
Squirbs,2016,$4.99,66,/,strategy,111059,3.288,3.066
Gunslingers,2015,Free,56,/,strategy,110467,9.09,0.11399999999999999
Iron Sky Invasion,2012,$19.99,56,/,strategy,110270,2.156,0.288
Grotesque Tactics 2 - Dungeons and Donuts,2011,$9.99,56,48,strategy,109875,3.102,0.21
Majesty: Gold Edition,2009,$9.99,94,/,strategy,109875,13.342,0.192
Age of Wonders: Shadow Magic,,$9.99,87,82,strategy,109678,18.042,2.012
Robin Hood,2011,$7.99,63,80,strategy,109481,3.09,0.11399999999999999
Might & Magic Heroes VII,2015,$49.99,43,/,strategy,109086,59.126,20.162
FortressCraft Evolved,2015,$12.99,76,/,strategy,109086,24.234,2.006
Disciples II: Rise of the Elves,2006,$6.49,82,80,strategy,108889,13.222,0.3
Galcon Legends,2014,$4.99,40,/,strategy,107903,2.114,1.312
Majesty 2,2009,$9.99,74,72,strategy,107508,18.324,7.324
Cossacks II: Napoleonic Wars,2011,$4.99,47,73,strategy,107311,5.03,1.03
Ichi,2014,$4.99,92,/,strategy,107311,2.2279999999999998,1.246
Dungeon Hearts,2013,$2.99,65,73,strategy,107114,2.288,1.216
Hard West,2015,$19.99,79,73,strategy,106916,7.078,3.246
SAGA,2015,Free,46,61,strategy,106719,0.108,0.042
Flotilla,,$9.99,89,72,strategy,106325,1.18,0.126
A Game of Dwarves,2012,$9.99,64,60,strategy,106325,10.234,4.234
Path of War,2016,Free,50,/,strategy,106325,7.336,0.15
City of Chains,2015,$8.99,87,/,strategy,105733,4.006,4.006
Dig or Die,2015,$7.99,93,/,strategy,104944,7.318,3.06
Avernum: Escape From the Pit,2012,$9.99,93,76,strategy,104549,21.204,3.12
InCell VR,2015,Free,69,/,strategy,104549,0.306,0.054
Interplanetary,2015,$14.99,82,/,strategy,103957,4.216,2.27
Cossacks: European Wars,2011,$4.99,76,74,strategy,103760,11.162,0.282
Cossacks II: Battle for Europe,2011,$4.99,61,69,strategy,103563,7.024,1.084
Thea: The Awakening,2015,$19.99,90,73,strategy,103366,30.234,13.03
The Banner Saga 2,2016,$19.99,91,82,strategy,103168,12.108,9.18
Silent Storm,2013,$9.99,92,83,strategy,102971,14.024,2.012
The Magic Circle,2015,$19.99,92,79,strategy,102971,2.348,2.216
"Warhammer 40,000: Regicide",2015,$14.99,75,72,strategy,102971,4.306,1.258
Road Redemption,2014,$19.99,84,/,strategy,102774,4.156,1.288
UFO: Extraterrestrials Gold,2010,$9.99,76,68,strategy,102182,17.042,2.33
American Conquest,2011,$4.99,67,76,strategy,101985,4.252,0.258
Biodrone Battle,2015,$1.99,62,/,strategy,101985,4.198,3.192
Anno 2205,2015,$39.99,58,72,strategy,101788,29.174,15.21
Age of Wonders,,$5.99,86,/,strategy,101590,9.006,1.012
Geneforge 1,2001,$19.99,95,/,strategy,101393,8.186,0.264
Airline Tycoon 2,2011,$9.99,13,57,strategy,100999,4.2459999999999996,1.084
Folk Tale,,$19.99,70,/,strategy,100801,7.132,2.342
Stellar Impact,2012,$9.99,37,74,strategy,100604,5.042,2.018
The Masterplan,2015,$19.99,70,68,strategy,100604,4.15,1.3479999999999999
Splatter - Blood Red Edition,2014,$0.49,90,/,strategy,99618,3.222,2.15
Theatre of War 2: Africa 1943,2010,$4.99,63,63,strategy,99223,4.282,0.294
12 Labours of Hercules III: Girl Power,2015,$2.99,88,/,strategy,98829,5.18,3.138
Kingdoms CCG,2015,Free,51,/,strategy,98631,7.09,0.198
Disciples III: Reincarnation,2014,$9.99,70,/,strategy,98631,44.24,10.318
Delve Deeper,2010,$4.99,59,/,strategy,98631,3.3,2.018
Unity of Command,2012,$19.99,84,84,strategy,98237,15.072,2.252
Frozen Synapse Prime,2014,$24.99,64,83,strategy,98237,2.258,2.168
The Decimation of Olarath,2016,$0.99,23,/,strategy,98237,3.108,3.09
Crown and Council,2016,Free,60,/,strategy,97842,2.0,0.216
Desperados - Wanted Dead or Alive,2013,$4.99,67,78,strategy,97448,4.09,0.168
Empires,2008,Free,86,/,strategy,97251,12.0,1.084
Red Risk,2016,$0.49,47,/,strategy,97251,3.2279999999999998,3.258
Day of Infamy,2016,$19.99,85,/,strategy,96461,12.192,4.234
"Demolition, Inc.",2011,$5.99,78,/,strategy,95870,2.024,1.036
Theatre of War,2010,$3.99,55,66,strategy,95475,7.24,0.222
Mad Games Tycoon,2016,$14.99,91,/,strategy,95475,17.186,9.03
Elemental Heroes,2016,Free,57,/,strategy,95081,5.066,0.126
Sol Survivor,2010,$9.99,91,75,strategy,94686,12.324,5.006
Future Wars,2010,$4.99,27,/,strategy,94292,1.354,0.078
Cthulhu Realms,2016,Free,71,/,strategy,93503,0.348,0.096
EvilMaze,2016,$1.59,77,/,strategy,93503,4.132,4.156
Shattered Planet,2014,$14.99,73,/,strategy,93503,5.12,2.06
Naval Action,2016,$39.99,74,/,strategy,93108,97.162,15.012
Ashes of the Singularity,2016,$9.99,65,69,strategy,92911,7.096,2.186
Demise of Nations: Rome,2015,Free,77,/,strategy,92911,2.084,0.096
Knights of Honor,2009,$9.99,92,77,strategy,92516,18.066,3.336
Shadow of Kingdoms,2015,Free,27,/,strategy,92516,6.078,0.06
Etherlords II,2014,$4.99,84,78,strategy,92319,6.24,1.264
Regimental Chess,2015,Free,47,/,strategy,92319,0.12,0.024
Avernum 2: Crystal Souls,2015,$19.99,92,78,strategy,91727,29.126,1.102
Dawn of Discovery,2009,$9.99,88,82,strategy,91333,37.312,8.0
Gods and Idols,2016,Free,69,/,strategy,91333,2.2640000000000002,0.066
Tiny Troopers,2012,$4.99,83,57,strategy,91135,1.18,0.198
Iron Front : Liberation 1944,2012,$14.99,64,55,strategy,90938,13.168,3.09
The Last Federation,2014,$4.59,73,72,strategy,90741,6.03,2.21
Nova-111,2015,$8.99,84,68,strategy,90741,2.258,2.3
American Conquest - Fight Back,2011,$4.99,72,66,strategy,90346,11.06,1.126
Ironclad Tactics,2013,$14.99,67,69,strategy,88768,4.204,2.24
SuperPower 2 Steam Edition,2014,$9.99,79,/,strategy,88571,22.156,3.24
iBomber Defense,2011,$4.99,77,/,strategy,88374,6.108,2.042
Crusader Kings Complete,2012,$9.99,63,73,strategy,87979,10.234,0.186
Tactical Genius,2017,Free,72,/,strategy,87782,0.27,0.072
SPACECOM,2014,$9.99,71,68,strategy,87585,2.252,2.246
Elven Legacy,2009,$4.99,69,71,strategy,87387,6.06,0.288
Cubemen 2,2013,$7.99,73,68,strategy,87387,3.03,1.288
Shadow Tactics: Blades of the Shogun,2016,$39.99,97,84,strategy,86796,14.354,8.306
Meridian: New World,2014,$6.99,51,43,strategy,86796,3.102,1.276
Earth 2140 HD,2013,$4.99,54,/,strategy,86598,5.138,0.108
Fate of the World,2011,$9.99,79,70,strategy,86401,4.306,1.09
Flight of the Paladin,2015,$1.99,56,/,strategy,86401,4.348,3.18
Frozen Cortex,2015,$24.99,76,79,strategy,86007,5.3,1.3
The Jackbox Party Pack 3,2016,$24.99,93,/,strategy,85612,6.258,4.042
Cosmic Dust & Rust,2016,$0.49,54,/,strategy,85415,3.162,3.162
Astro Lords,2015,Free,68,/,strategy,84823,0.33,0.054
Cossacks: Art of War,2011,$4.99,87,74,strategy,84626,9.336,1.162
AI: Rampage,2016,$1.99,21,/,strategy,84231,0.144,0.024
Commander: Conquest of the Americas,2010,$9.99,50,68,strategy,84034,15.348,2.054
Imperia Online,2016,Free,36,/,strategy,84034,4.156,0.054
Hearts of Iron II: Complete,2009,$14.99,87,83,strategy,83639,39.06,1.15
Purgatory,2016,$0.99,67,/,strategy,83639,2.342,2.342
Fire With Fire: Online Tower Attack and Defense,2016,Free,48,/,strategy,83442,0.276,0.06
Cosmonautica,2015,$9.99,57,/,strategy,83442,9.15,4.018
Warlock 2: the Exiled,2014,$19.99,65,73,strategy,83048,22.18,6.21
Blitzkrieg 2 Anthology,2014,$4.99,86,75,strategy,82653,12.228,1.258
Etherlords,2014,$4.99,41,77,strategy,82456,0.336,0.048
Battleline: Steel Warfare,2016,Free,61,/,strategy,82259,4.0,0.108
